"","f.avg","f.se","l","u","p_f.avg_vs_0","p.adj_I","f.ctrl","diff","p_f.avg_vs_CTRL","p.adj_II","Rep1_Add.mean","Rep1_Add.sd","Rep1_Max.mean","Rep1_Max.sd","Rep1_Min.mean","Rep1_Min.sd","Rep1_p.value_Add","Rep1_p.value_Max","Rep1_p.value_Min","Rep1_avg.f.DKO","Rep1_avg.f.SKO1","Rep1_avg.f.SKO2","Rep1_z_Add","Rep1_z_Max","Rep1_z_Min","Rep1_p.adj_Add","Rep1_p.adj_Max","Rep1_p.adj_Min","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min","gi.Weighted.Avg.Add","gi.Weighted.Avg.Max","gi.Weighted.Avg.Min","fisher.p.Add","fisher.p.Add.adj","fisher.p.Max","fisher.p.Max.adj","fisher.p.Min","fisher.p.Min.adj"
"KDM5C-NFIA",-0.0722359372501301,0.007655571168447,-0.0870983297759175,-0.0577079450121145,0,0,-0.0723979343480979,0.000161997097967784,0.998,0.998724238026125,0.00659715467728391,0.0656224524935918,-0.0681382161918184,0.0517535841986879,-0.00639180626423098,0.0451033376112874,0.149231138750169,1,0.0741023605769416,-0.0811271771333333,-0.0234382197577747,-0.0642861120528425,-0.331213157821689,-6.66611924903876,-2.44527568057554,0.170293020639177,1,0.733281568097198,0.00101958003704495,0.0549201978609269,-0.0626387545531167,0.0489728878678339,0.000313629590161624,0.0390747584267689,0.434848895560241,1,0.52635432134152,-0.063344705,-0.00853854644214705,-0.0558257385948979,-0.391099237197061,-6.43095899814446,-2.48597016830752,0.486180131123845,1,1,0.00331704108198737,-0.0652367805935465,-0.0025613159071952,0.242376350796907,0.270303651098989,1,1,0.165536845234829,1
"KDM5C-PBRM1",-0.0567928647087387,0.00815079628056484,-0.0731538058153761,-0.0411585598569804,0,0,-0.0723979343480979,0.0156050696393592,0.343,0.435941935483871,0.0387942206218827,0.0567214393068158,-0.0373398072438395,0.0488741272219344,0.0173197343657223,0.0398455651581641,4.04071784894546e-12,0.999999999999983,0.999995987583339,-0.0588142935,-0.0234382197577747,-0.074170294364108,-0.202984113107009,-6.46783590831178,-2.37547087996995,8.09364330468531e-12,1,1,0.0187945954026971,0.0615885836416255,-0.0471896071045423,0.0548364929936211,0.0112127712572394,0.0527597107736548,0.00103177735819839,1,0.985270648413603,-0.05477143125,-0.00853854644214705,-0.06502748021055,-0.324921019109001,-6.33426232070737,-2.45340080157342,0.0013599769154782,1,1,0.0296157805181156,-0.0417003036075302,0.0151016450851784,1.42213189363889e-13,2.15513930396019e-13,1,1,0.999890927874553,1
"KDM5C-PTEN",0.0419102477399619,0.0242233586091213,-0.00922233324969968,0.0872880502796992,0.046,0.0489082498072475,-0.0723979343480979,0.11430818208806,0,0,-0.0479976407773567,0.0507931549996056,-0.0714407038552628,0.0353034958860181,0.0625679164112394,0.0872626564035288,0.999420378266551,0.999999674283357,0.999999299658792,0.0391248533333333,-0.0234382197577747,0.110560713868465,-0.548644102603673,-6.68738100602509,-2.24226400089171,0.999999999998569,1,1,-0.056344160902491,0.0522388475161304,-0.064882707344638,0.0390063724388905,0.0532341947754804,0.0897866069733578,0.999945201733096,0.999997780974959,0.999980872762011,0.0446956483333333,-0.00853854644214705,0.109578355677971,-0.604670369494324,-6.44500396599709,-2.32783025711591,0.99999999999948,1,1,-0.0520538097791717,-0.0684876825446257,0.0580340867343028,0.999999798733217,0.999999999990085,0.999999999996762,1,0.999999999803433,1
"KDM5C-PTPN22",-0.0278621637343781,0.00696932455529768,-0.0417867275984646,-0.0143299063708947,0,0,-0.0723979343480979,0.0445357706137199,0.009,0.0214723183391003,0.00998818115982202,0.10056730086519,-0.0411038346510785,0.083700621284281,0.0233410500533247,0.0471900938908815,0.149660977520441,0.99999971621476,0.999999475486822,-0.0293021370833333,-0.0234382197577747,-0.0143009271596231,-0.317707949390392,-6.49206910588234,-2.35774462812002,0.17063667772322,1,1,-0.0122525666517867,0.100038391754878,-0.0532746256344385,0.0791618098808923,0.0145998652326517,0.0486268769544998,0.900165676746439,0.99999999994863,0.999479010433886,-0.02642219375,-0.00853854644214705,-0.00563108065606621,-0.440512810125244,-6.37234863426886,-2.44327931593558,0.954132443937472,1,1,-0.0011908314227436,-0.0475281545543136,0.0191015029355619,0.404773231205545,0.445418510023695,0.99999999999996,1,0.999999863988029,1
"KDM5C-RB1",-0.0305267748395896,0.00718316797044486,-0.0459354464548849,-0.0159982970407739,0,0,-0.0723979343480979,0.0418711595085083,0.006,0.0150710382513661,0.0068890701038269,0.065638564122517,-0.0372621800210274,0.0587416549762219,0.00174497379152096,0.0464893534274634,0.0989794124556927,0.999999999999995,0.670297054993827,-0.0424062763333333,-0.0234382197577747,-0.0258571266793855,-0.330050566287806,-6.46733613622626,-2.42132167782948,0.114028410874239,1,1,0.0154348360516726,0.0569021677430648,-0.0189037993081043,0.0513365677295411,0.0156913628042214,0.0378163281031256,0.000241471824114298,0.999999563717644,0.999999291417117,-0.0186472725555556,-0.00853854644214705,-0.0255435621650811,-0.337429750183583,-6.15722060098503,-2.44001764765163,0.000329076709944049,1,1,0.0117681322496121,-0.0268535641622613,0.0101378904583776,0.000278242874252534,0.000339733012208895,0.999999999999905,1,0.938438677638018,1
"KDM5C-RBL2",-0.0414356892025644,0.00671633784812524,-0.0560704090998266,-0.0283833023823855,0,0,-0.0723979343480979,0.0309622451455335,0.043,0.0766111111111111,0.0369670397551473,0.0725462552883297,-0.026377205682506,0.0596221874393583,0.0242040776376533,0.0513017645942292,2.06991958393671e-09,0.999999884468612,0.999999963177424,-0.0391401678,-0.0234382197577747,-0.0526689877973726,-0.210261100937688,-6.39725754615315,-2.35520394679604,3.5053810578545e-09,1,1,0.0085171694800684,0.0547486319395136,-0.0396079932060665,0.0457021311580827,0.00439395046613489,0.0374124912406711,0.0285702004352007,1,0.918370529536265,-0.04373121222,-0.00853854644214705,-0.0437098352579214,-0.363184937316683,-6.28680877182814,-2.47377714696128,0.0350778572009964,1,1,0.0188406759692583,-0.0347112104426662,0.0112717069381184,1.45190616587054e-09,1.99919789817688e-09,0.999999999999993,1,0.996573765593251,1
"KDM5C-RHOBTB1",-0.0464744080142274,0.00488192456001094,-0.0568718711014911,-0.0370500821775398,0,0,-0.0723979343480979,0.0259235263338705,0.072,0.119336538461538,0.032386154514663,0.0595588881548661,-0.0316392880684464,0.0483089331499997,0.0163956802497761,0.0368181933914725,4.78134256484726e-10,0.999999999999975,0.999999418815445,-0.0476297623333333,-0.0234382197577747,-0.0565776970902216,-0.228505078179143,-6.43113537654456,-2.37819121831991,8.35317554807307e-10,1,1,0.00907026435170082,0.0585294766872905,-0.0424205175125199,0.0431266814105967,0.00617172759755402,0.0414303373983746,0.0309940505568485,1,0.964224036692287,-0.0453190542666667,-0.00853854644214705,-0.0458507721762204,-0.361125707983525,-6.30441244585289,-2.46846470336404,0.0379834667637534,1,1,0.0205249733144894,-0.0376389887519949,0.0118842402609384,3.84340321901721e-10,5.39867867417036e-10,1,1,0.999352248564444,1
"KDM5C-ROBO1",-0.0276481556439047,0.00580025526966281,-0.0386874006464328,-0.0158204994833051,0,0,-0.0723979343480979,0.0447497787041933,0.001,0.00301091703056769,0.0370356988012492,0.0765918394259394,-0.0190901604294367,0.0613601804930376,0.0278245434211621,0.0524432959904845,7.2911877187897e-13,0.999997971620056,0.999999999999988,-0.0283013158095238,-0.0234382197577747,-0.0418987948529983,-0.209987657267143,-6.35034279548379,-2.34454559708941,1.5273483278223e-12,1,1,0.0299859586333521,0.0598985539342596,-0.0246336070603768,0.0468638430740718,0.0276245712175384,0.0448076047885311,5.40977213758796e-11,0.999999999994905,0.999999999999999,-0.0269949944761905,-0.00853854644214705,-0.0484424066673955,-0.283254417908074,-6.19308363963116,-2.4043582303324,9.66759818657902e-11,1,1,0.0326613261664168,-0.0225913269427961,0.0277089526239743,2.07423062591148e-21,3.84675497896311e-21,0.999999999997943,1,1,1
"KDM5C-ROBO2",-0.039600301462005,0.00461569399415877,-0.0491861224136374,-0.0308998972234321,0,0,-0.0723979343480979,0.0327976328860929,0.026,0.0507847025495751,0.0202388525267586,0.0759686290195836,-0.0412031302736934,0.0511096391045988,0.0171869433337853,0.0470973302933906,0.000863907272627948,1,0.999990857776739,-0.0442550394666667,-0.0234382197577747,-0.0410556722356506,-0.27688330408488,-6.49270838136585,-2.37586180570739,0.00111542457984874,1,1,-0.00408820849803634,0.0678098467743441,-0.0449951650618716,0.0465974697509539,0.0059613916971686,0.0423741596116656,0.758566413022693,1,0.952390324270715,-0.0349455648666667,-0.00853854644214705,-0.0223188099264833,-0.410116061468026,-6.32052724211738,-2.46909323974665,0.819771038034304,1,1,0.00669930150466444,-0.0432738933011456,0.0109832211365511,0.00545915007264723,0.00647480590011649,1,1,0.998847807841016,1
"KDM5C-RUNX1",-0.0190102479827626,0.00744078727816673,-0.0342155655087273,-0.00487493441551798,0.003,0.00332289156626506,-0.0723979343480979,0.0533876863653353,0,0,0.0103483860232611,0.0579399112921695,-0.0294676296735177,0.0488534893407872,0.0184691211412233,0.0453623760436529,0.0411277437414037,0.99999999731006,0.999991288863196,-0.0213468945555556,-0.0234382197577747,-0.00825706082104193,-0.316273386203179,-6.41715401529335,-2.37208718103892,0.0488668353056463,1,1,0.0119416082680658,0.061357291157741,-0.0246761770957653,0.0527749195539443,0.0199441854193866,0.042496575813828,0.0131158647988511,0.999999991923542,0.999999599813365,-0.0166735999444444,-0.00853854644214705,-0.0200766617703632,-0.350435398017875,-6.19335008675999,-2.42730914787804,0.0162690708356189,1,1,0.0110993952258122,-0.0272565113468864,0.0192547160750622,0.00459860876450135,0.00545904675177153,1,1,0.999999999958492,1
"KDM5C-SETD2",-0.0570636694743573,0.00940178725640339,-0.0740584804740669,-0.0380455327098747,0,0,-0.0723979343480979,0.0153342648737406,0.384,0.481834394904459,0.0344830109305936,0.0960537417992602,-0.0623014047484598,0.053978010011579,0.0247879140123868,0.0734329366386474,0.000737203417071809,1,0.99845009445923,-0.0719965016666667,-0.0234382197577747,-0.0830412928394856,-0.220154072047675,-6.62854125356057,-2.3534851811384,0.000955553989283694,1,1,0.0777938671806088,0.108352510254642,-0.0401233022509623,0.0527007124970901,0.0757863405426822,0.0947988266618669,1.04920513354314e-10,0.999999999962365,0.999999999999491,-0.0421308288888889,-0.00853854644214705,-0.111386149627351,-0.105260636575649,-6.29003410660215,-2.26043879377237,1.847604259068e-10,1,1,0.0535419002498002,-0.0509468462457797,0.0439130015128696,2.41251261306104e-12,3.54655401875714e-12,1,1,0.999998798275393,1
"KDM5C-SIAH1",-0.0446962255570812,0.00535285785611256,-0.0552427949039557,-0.0345499664957122,0,0,-0.0723979343480979,0.0277017087910167,0.086,0.137420625724218,0.0205375165297891,0.0551193442636307,-0.0387656449227333,0.0443150631775837,0.00603235978585572,0.0332830410439052,0.000125613866067707,1,0.956114085033264,-0.0532708016666667,-0.0234382197577747,-0.050370098438681,-0.275693835458603,-6.47701559869069,-2.40869997057206,0.000167569402822715,1,1,0.0207219508781938,0.0483093956187386,-0.0319915321352048,0.0380906153345599,0.0165918341800652,0.0314883802543686,4.01281653973909e-05,1,0.99999223382694,-0.0361216488333333,-0.00853854644214705,-0.04830505326938,-0.31774527560798,-6.23913711345133,-2.43732681351356,5.61879063536857e-05,1,1,0.0206418248020102,-0.0348698140402789,0.0116044502583504,1.01346028235344e-07,1.33849435697276e-07,1,1,0.999022275284976,1
"KDM5C-SMAD4",-0.00840823724870731,0.0102399720958897,-0.0296020820587329,0.0104577500833285,0.203,0.209376963350785,-0.0723979343480979,0.0639896970993906,0,0,-0.0325278343973505,0.0827317085421572,-0.0628261780770876,0.0717855724986345,0.0165413779330704,0.0563459308483281,0.999988593214391,1,0.999252940351026,-0.0137569657466667,-0.0234382197577747,0.0422090884084586,-0.487033566493253,-6.63191979850101,-2.37776229647592,0.999999999998569,1,1,-0.0456353356380012,0.0689902675985726,-0.0582242142665776,0.060373040104255,0.00952937322857642,0.0646418762907614,0.999999999776556,1,0.953559207465137,-0.0030595054,-0.00853854644214705,0.0511143766801482,-0.564800306980073,-6.40332825803136,-2.45843121675929,0.99999999999948,1,1,-0.040259071009129,-0.0601307359937269,0.0135139278427825,0.99999999993494,0.999999999990085,1,1,0.998870392289294,1
"KDM5C-TACSTD2",-0.053758982563076,0.00758324444600388,-0.0687430248271405,-0.0380241862493186,0,0,-0.0723979343480979,0.0186389517850219,0.225,0.310896793587174,0.0225413012276923,0.0828373516840664,-0.0544336525695367,0.0663087738614108,0.0153673968638957,0.0507752645566336,0.00126506250074508,1,0.999246158123227,-0.0616075569333333,-0.0234382197577747,-0.0607106384032509,-0.267713499670611,-6.57788785166946,-2.38121839895898,0.001620746740085,1,1,0.015303291313289,0.0766687141802606,-0.0500389894451015,0.0538874934757157,0.0194318720517238,0.0537873468999086,0.0106577389045715,1,0.99997836347289,-0.0459104087066667,-0.00853854644214705,-0.0526751535778086,-0.337919504831104,-6.35209669027353,-2.42884006861142,0.0133071203271768,1,1,0.0186427960456422,-0.0517869681386189,0.017282648250477,0.000164679154276744,0.000202002366855655,1,1,0.999999699251521,1
"KDM5C-TBX3",-0.0376051068504623,0.00694021088529864,-0.0509999925649511,-0.0252707434734108,0,0,-0.0723979343480979,0.0347928274976356,0.014,0.0312394822006472,0.0325293208283215,0.068641190023594,-0.0289566492480052,0.0521363056842481,0.02121192940966,0.0482480731306478,1.84125303705303e-09,0.999999999993588,0.999999990566622,-0.0402740406666667,-0.0234382197577747,-0.0493651417372134,-0.227934899527854,-6.41386427048907,-2.3640125819538,3.13013016299014e-09,1,1,0.0190496224532283,0.0594825769453279,-0.0371696707497238,0.0521539488257974,0.0212831185362854,0.0435919842376626,0.000673514187495872,0.999999999999992,0.999998358036677,-0.0349361746666667,-0.00853854644214705,-0.0454472506777479,-0.323971527059558,-6.27154723841126,-2.42330808017484,0.000897567650873895,1,1,0.0248308070210809,-0.0330617705737697,0.0212511238524505,3.52387450032696e-11,5.0406230716651e-11,1,1,0.999999999998637,1
"KDM5C-TP53",0.0312358123476187,0.0052353329856462,0.0216115124762665,0.0416479202907156,0,0,-0.0723979343480979,0.103633746695717,0,0,0.0210189682194758,0.0855483089789061,-0.0110548497466021,0.073620032592226,0.0627945155660779,0.0404288898258289,0.00327431380009515,0.951798228545973,1,0.0307206976,-0.0234382197577747,0.0331399491382989,-0.273776390858185,-6.29861063462241,-2.24159691185402,0.00413105623113813,1,1,0.00808415932673928,0.0769842287950361,-0.0104377331495338,0.0652338010515193,0.0502728180762731,0.037163520987502,0.117700454749294,0.96302051273539,1,0.0317509256,-0.00853854644214705,0.0322053127154078,-0.36479707884072,-6.10423123887159,-2.33667959284348,0.14009946409117,1,1,0.0138718965542617,-0.0107091554661685,0.0560076401832559,0.0034150250004813,0.00406857425933352,0.996421398465222,1,1,1
"KDM5C-TTI2",-0.0825253754143011,0.00716733033971094,-0.0958649150712031,-0.0672598310404862,0,0,-0.0723979343480979,-0.0101274410662032,0.474,0.570869868995633,0.0684238458890868,0.0864935572680942,-0.055485505624944,0.0592984865559944,0.0469166904931975,0.0748354073422969,1.12448466859152e-19,1,0.999999999999914,-0.0792654490555556,-0.0234382197577747,-0.121978287152145,-0.0849802381637114,-6.58465979038007,-2.28833990635446,3.40426180491406e-19,1,1,0.0256513492445953,0.0647426928135546,-0.0767368030374176,0.0527104752999596,0.0181235713016207,0.0544988558026274,1.23116374907628e-06,1,0.999958404156526,-0.0857853044444444,-0.00853854644214705,-0.10137738378284,-0.299392616359931,-6.51919910662402,-2.43274959912586,1.83842694963418e-06,1,1,0.0410107004273024,-0.0673567789871731,0.0281019314627589,8.06279879322862e-24,1.62481325225245e-23,1,1,0.999999999134881,1
"KDM5C-UNC5D",-0.0418886850671514,0.00660101755253128,-0.0545212581113294,-0.029158084924343,0,0,-0.0723979343480979,0.0305092492809465,0.034,0.0637038043478261,0.036743980372473,0.0624945263876735,-0.0351662469087559,0.0526380316707017,0.0223080037256733,0.0417985089180048,6.32538123149562e-11,0.999999999999988,0.99999999280197,-0.0496022235555556,-0.0234382197577747,-0.0629079841702538,-0.211149464231542,-6.45384230217323,-2.36078583046294,1.16169743946859e-10,1,1,0.035508727413627,0.0756348753977196,-0.0277085720690421,0.0501419362076068,0.0290421507604468,0.0666132931094036,1.81195117312198e-10,0.999999999995684,0.999999998929717,-0.0341751487222222,-0.00853854644214705,-0.0611453296937022,-0.262692579323269,-6.21232993788568,-2.40012214739871,3.14482625073265e-10,1,1,0.0362428104775135,-0.031256400523782,0.0242104103958182,5.37709622686821e-19,9.32030012657157e-19,1,1,1,1
"KDM5C-USP9X",-0.113125203942435,0.00879346862950896,-0.131437991767049,-0.096496377162366,0,0,-0.0723979343480979,-0.0407272695943374,0.012,0.0274427860696517,0.0431472884144077,0.107127826618738,-0.0905968921062542,0.065465725591712,0.0217456635873285,0.0957595229511385,4.05182604301911e-05,1,0.987159923617583,-0.1114127376,-0.0234382197577747,-0.131707585589966,-0.185647448779452,-6.81071052633951,-2.36244131299114,5.53888797220963e-05,1,1,-0.016842458363012,0.0711175380698651,-0.110349515686766,0.0607074251529244,-0.025267268130791,0.0623504932851785,0.990781927598911,1,4.4146073726095e-05,-0.114837669333333,-0.00853854644214705,-0.0933933206493864,-0.457601451030332,-6.72958208365616,-2.5624123015241,0.99999999999948,1,0.00130083763912893,0.00150815315354349,-0.101217066064388,-0.0112701677533369,0.000446530915385758,0.000541720030925448,1,1,0.00048115527127635,0.00657744216198392
"KDM5C-WDR11",-0.0308693156635159,0.00707304339033166,-0.0448000323311455,-0.0167135054682782,0,0,-0.0723979343480979,0.041528618684582,0.007,0.0172992831541219,0.0761182960049104,0.0911579394888169,-0.0193783268427,0.0539671071709285,0.0593993141621937,0.0752214910654352,4.42212582235372e-23,0.999995282745058,1,-0.0310641217944444,-0.0234382197577747,-0.0887773849325523,-0.0543360797905683,-6.35219804064284,-2.25159210199003,1.62881634456695e-22,1,1,0.0493317531002257,0.105028611992641,-0.038216148881868,0.0647522685948346,0.0522995783570937,0.0838089265848733,2.57783062855314e-09,0.999999999999971,0.999999999999961,-0.0306745087222222,-0.00853854644214705,-0.0760415302830786,-0.211228026989195,-6.27809717644026,-2.33062312519818,4.24094716310355e-09,1,1,0.0646094521412688,-0.0270999081000012,0.056231708128467,8.23603611521936e-30,1.95716557146611e-29,0.999999999988874,1,1,1
"KDM6A-KLLN",-0.0560877576781091,0.00552536543635539,-0.0676596232898428,-0.0453350169291954,0,0,-0.0723979343480979,0.0163101766699888,0.163,0.23735691657867,0.0224369225642846,0.0605716306520801,-0.0416317597051414,0.0502664600944759,0.00293723066942595,0.040448754678186,8.85361650454358e-08,1,0.85819986701628,-0.0611314516,-0.0309023243474893,-0.0526660498167953,-0.268129201409409,-6.49546794195695,-2.41781177288776,1.37308719123097e-07,1,1,0.0363325601765572,0.0623868065697508,-0.0292149287559405,0.0529264224599731,0.0145034272924977,0.0454372094184925,1.53723196769421e-16,0.999999999999998,0.999997319505881,-0.05104406164,-0.0329181584689278,-0.0544584633476294,-0.25962536485781,-6.22175826958767,-2.44356749666907,3.65299209527334e-16,1,1,0.0291796514911071,-0.0357431954806295,0.0080507963285575,7.30196622471531e-22,1.37534193380291e-21,1,1,0.989433946821854,1
"KDM6A-KMT2C",-0.0325223400604848,0.00704468266468511,-0.0458481405673062,-0.0180261179736418,0,0,-0.0723979343480979,0.0398755942876132,0.001,0.00301091703056769,0.0355400553039409,0.0692294128455021,-0.0160154608439852,0.0620219415196382,0.0182104568145928,0.0590920075464123,6.15001475238668e-16,0.999979424322289,0.999999640849759,-0.0333450593333333,-0.0309023243474893,-0.037982790289785,-0.215944253971438,-6.33054756169217,-2.37284866727156,1.55668306497525e-15,1,1,0.0392297090782446,0.0645980462824245,-0.0123882670697373,0.0569913685669359,0.0199183583479819,0.0564089786288155,3.59624385616111e-21,0.999733996634793,0.999999992531852,-0.0316996178,-0.0329181584689278,-0.0380111684093168,-0.248838980266552,-6.11643968920453,-2.42738632563992,1.1012977721177e-20,1,1,0.0375124172888953,-0.0140488195625751,0.0191040598648743,1.83790338239278e-34,5.09845164236992e-34,0.999999958933872,1,0.999999999999933,1
"KDM6A-MAP3K1",-0.0486306357873842,0.00481418725924267,-0.0577155599170172,-0.0392468757808982,0,0,-0.0723979343480979,0.0237672985607137,0.029,0.0555430555555556,0.0145139706053054,0.0624380957151832,-0.0372024495656776,0.0523999244460272,0.00151359193764963,0.0434762204406016,8.87592711819023e-05,1,0.711442286586355,-0.0502028282333333,-0.0309023243474893,-0.0338144744911494,-0.299683398390226,-6.46695158537982,-2.42200284673475,0.00011948710008853,1,1,0.0149890622134544,0.0599551373045772,-0.0349872103923971,0.0481273793333274,0.00291782753918482,0.0426511113358395,2.27943116210614e-05,1,0.873321957362581,-0.0470584450666667,-0.0329181584689278,-0.0291293488111933,-0.339089412224751,-6.25788715354936,-2.47818817219803,3.21887723211154e-05,1,1,0.0147611504993978,-0.0360008491095016,0.00222916123200269,4.25249318750199e-08,5.66714167500265e-08,1,1,0.917010928890041,1
"KDM6A-MLH1",-0.0653538787787018,0.0080434750890928,-0.0797474513099858,-0.0495258448708856,0,0,-0.0723979343480979,0.00704405556939611,0.646,0.723079545454546,-0.0144161766609686,0.0716603229153836,-0.0704577553607773,0.0633658661706427,-0.0225488293001914,0.0452397733210591,0.984201603889756,1,5.02452945671247e-07,-0.078590408,-0.0309023243474893,-0.0332719069915421,-0.414901510307398,-6.681052682001,-2.49284061062402,0.999999999998569,1,2.66501042384029e-05,0.00221212955948537,0.0694919295634866,-0.0461707508824128,0.059662477391645,-0.00373447073810188,0.0421482042043138,0.350807015116923,1,0.156107863921168,-0.05211735118,-0.0329181584689278,-0.0214113222705576,-0.386659252153258,-6.32788526904197,-2.49806690658241,0.397581283799179,1,1,-0.005846638313324,-0.0575838296247976,-0.0124768768553386,0.712434477456089,0.763076023511126,1,1,1.36174005549253e-06,3.11321950617774e-05
"KDM6A-MLLT4",-0.0592499171379762,0.00611777232962089,-0.0700111305972473,-0.0470782520513478,0,0,-0.0723979343480979,0.0131480172101218,0.235,0.322132206759443,0.0280296463987541,0.0683902485798995,-0.0413722426732508,0.0612056260288167,0.00146391100533823,0.0553573087830428,1.46542402363832e-12,1,0.670676159786956,-0.0679379780666667,-0.0309023243474893,-0.0650653001179315,-0.245855444046517,-6.49379714447693,-2.4221491032614,3.00332651521547e-12,1,1,0.0484870929712221,0.0575451199532799,-0.0223799532222438,0.0502967856054334,0.0203051915601326,0.0472617377783022,2.36924169623936e-36,0.999999999999167,0.999999999988209,-0.0505618546333333,-0.0329181584689278,-0.0661307891356277,-0.214372783889687,-6.17897795263671,-2.42623037105777,2.21240456986858e-35,1,1,0.0400071269832177,-0.0300356036143552,0.0123617381730755,3.82883763446069e-46,1.47588334398107e-45,1,1,0.93859041536964,1
"KDM6A-MYSM1",-0.0557910360991503,0.00519428756096526,-0.0654565726545793,-0.0460299875480111,0,0,-0.0723979343480979,0.0166068982489476,0.169,0.244801470588235,0.0351235495122632,0.0578792606634373,-0.0345853024979545,0.0466001769500523,0.0098416788102177,0.0427171589199182,3.41391857067361e-20,1,0.999809113738694,-0.0598671732,-0.0309023243474893,-0.0640883983647739,-0.217603043001372,-6.45010212199883,-2.39748565265453,1.06264225932235e-19,1,1,0.0393145768120453,0.0609648337355124,-0.0263101031916356,0.0493113600437041,0.0139097797636809,0.0482645910577075,2.80402608729561e-22,0.999999999999999,0.999994752494867,-0.05171490024,-0.0329181584689278,-0.0581113185831175,-0.248523008928099,-6.2035768792205,-2.44534146425912,9.13547565541518e-22,1,1,0.0371103239790856,-0.0306814355972588,0.0116286036240871,9.13712527299212e-40,2.94789005157848e-39,1,1,0.999999980764712,1
"KDM6A-NCOA3",-0.0484223076711018,0.00408009681316881,-0.0563820725303169,-0.0411323372759138,0,0,-0.0723979343480979,0.0239756266769961,0.034,0.0637038043478261,0.0382627250760956,0.0520202634083374,-0.0257116669831177,0.0426330622706076,0.0134508206592134,0.0360706685527232,1.64062068515637e-26,1,0.99999998683606,-0.0505235714,-0.0309023243474893,-0.0578839721286064,-0.205100863938394,-6.39297273920352,-2.38686063966789,7.50159665005982e-26,1,1,0.0368068979681127,0.0476387878693332,-0.0208083122120285,0.0388157016475658,0.0112941618601411,0.0347564247298934,1.12198080538961e-28,1,0.999999236370999,-0.04632104832,-0.0329181584689278,-0.0502097878191849,-0.257859356268157,-6.16914100439619,-2.45315758605466,5.73905429324607e-28,1,1,0.0374709300653483,-0.023030681670014,0.012332486795316,2.29595054573672e-52,1.08342719702736e-51,1,1,0.999999999999698,1
"KDM6A-NCOR1",-0.0478223814423039,0.00523961944864579,-0.0577947105143367,-0.036847483128446,0,0,-0.0723979343480979,0.024575552905794,0.034,0.0637038043478261,0.0123556804979436,0.055667954048735,-0.0341304453386855,0.0470096921837898,-0.000346203363370876,0.0430658041014991,0.000611563441006343,1,0.453692452597089,-0.0468323292,-0.0309023243474893,-0.0282856853504544,-0.308279072268099,-6.44717370458461,-2.42747792919274,0.000796594423157574,1,1,0.0190380636425319,0.0574267521965567,-0.0329224252784673,0.0447040889983963,0.00314805403299922,0.0425795232971117,2.5307028248699e-07,1,0.872109345446563,-0.048812434888,-0.0329181584689278,-0.0349323400616042,-0.324014561705626,-6.24496360156675,-2.47750019773748,3.89293729208526e-07,1,1,0.0155929757720631,-0.0334960859348142,0.00142076454347239,3.65084891874749e-09,4.97536039697756e-09,1,1,0.762524702263292,1
"KDM6A-NF1",-0.0430072331975253,0.00485180741967791,-0.0519716192043038,-0.0341194348577088,0,0,-0.0723979343480979,0.0293907011505726,0.012,0.0274427860696517,0.00251520585318768,0.0511006495702803,-0.0380006659523061,0.0421170277998523,-0.00198879295450626,0.0350473425967951,0.227691193353421,1,0.209366540434987,-0.04250466476,-0.0309023243474893,-0.0141175462656984,-0.347470055241744,-6.47209058499604,-2.43231357613258,0.256080171659573,1,1,-0.00998683515326356,0.0581487577329256,-0.0492404405667234,0.0488477631382198,-0.00425619898654012,0.0438095335963265,0.994229311586812,1,0.0794585924483486,-0.0435098044,-0.0329181584689278,-0.000604810777808687,-0.432077257741532,-6.34709854888306,-2.49962596133901,0.99999999999948,1,0.810477642973156,-0.00293260191235815,-0.0427934198841913,-0.0028736255801889,0.562672534889678,0.612564680840487,1,1,0.0847800341810566,0.591675396442532
"KDM6A-NF2",0.154643935735575,0.00934980257115101,0.135342569534274,0.171431199467803,0,0,-0.0723979343480979,0.227041870083673,0,0,-0.00910357171030561,0.0448688356425558,-0.0400058960577949,0.0306210608626265,0.187191444747489,0.0754467706024211,0.932182681294433,0.999999999994291,1,0.1562891204,-0.0309023243474893,0.196295016457795,-0.393743363197279,-6.48500046371459,-1.87538271375643,0.970993115001115,1,1,-0.00485889231338268,0.04487944825593,-0.0377770507823104,0.0329400055862002,0.185916906148928,0.0700879391581619,0.801099338297776,0.99999999999485,1,0.15299874768,-0.0329181584689278,0.19077579846231,-0.412985396912173,-6.27534884825985,-1.93134106393019,0.862222177421145,1,1,-0.00698173393944376,-0.0389726819134982,0.186507308349213,0.964825647283547,0.999999999990085,1,1,1,1
