"","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min"
"DUSP26-SETD2",0.0687561603948788,0.104249515931726,-0.0541488687055923,0.060775262601645,0.0492434437671377,0.0805299033794837,3.92061419493003e-13,1,0.999999999990834,-0.0736615853333333,-0.0310315961008614,-0.111386149627351,-0.138908952393014,-6.37782054788315,-2.33975562125057,7.62277774556777e-13,1,1
"DUSP26-SIAH1",0.0277131431202415,0.0584402387860752,-0.0349437758661417,0.0435273958672676,0.0110334127363832,0.0386340861716162,5.7644003936307e-09,1,0.999777746943422,-0.05162350625,-0.0310315961008614,-0.04830505326938,-0.291716344809763,-6.25761529554626,-2.45393676978276,9.3214572218955e-09,1,1
"DUSP26-SMAD4",-0.0372791513392867,0.0685664486723603,-0.0713002198270907,0.0523675393311709,0.016824697727804,0.0602490379522642,0.999999999998266,1,0.999983953635601,-0.01719637076,-0.0310315961008614,0.0511143766801482,-0.533689369772506,-6.48517136918422,-2.43663095887501,0.99999999999948,1,1
"DUSP26-TACSTD2",0.01856847215867,0.0795595058753585,-0.0540971597740965,0.0595273804177483,0.00752735441276656,0.0483921299677724,0.000316130756778505,1,0.988605661343378,-0.06513827752,-0.0310315961008614,-0.0526751535778086,-0.325762899301517,-6.37749690012937,-2.46441375070667,0.00042774426886561,1,1
"DUSP26-TBX3",0.022159596945276,0.0662407596357256,-0.042457086951439,0.0512863499747703,0.0102974340633817,0.0371989601769925,3.45811652614935e-07,1,0.999957959810535,-0.0543192498333333,-0.0310315961008614,-0.0454472506777479,-0.312392770813826,-6.30464133506836,-2.45613605850123,5.2949913552818e-07,1,1
"DUSP26-TP53",-0.00086192492654632,0.0818251854937085,-0.0388765764753127,0.0668312627277623,0.0383264432367664,0.0421234682024414,0.562238959249125,1,1,0.000311791688,-0.0310315961008614,0.0322053127154078,-0.398104274506616,-6.28223081256396,-2.3723783547438,0.620756752676386,1,1
"DUSP26-TTI2",0.0270940034131136,0.070756835869566,-0.0773324115097604,0.056688340478152,-0.000888561547714179,0.051930582159427,4.20045938380749e-10,1,0.389830319343743,-0.105918192,-0.0310315961008614,-0.10137738378284,-0.294021465886872,-6.52292703792383,-2.4895626167085,7.1591377158467e-10,1,1
"DUSP26-UNC5D",0.0372336438278969,0.0689708935484479,-0.0344177488951961,0.0520729885444282,0.0167081107564264,0.0505534508456322,1.10570031002902e-15,1,0.999998927992811,-0.0549432819666667,-0.0310315961008614,-0.0611453296937022,-0.256270537355991,-6.25432287695151,-2.43697934996333,2.47244285176809e-15,1,1
"DUSP26-USP9X",0.00481102802297515,0.0668984249602791,-0.091497753639259,0.0600814232134834,-0.0233051070650386,0.0498778180799411,0.196657465510691,1,1.02962087145316e-07,-0.121461378,-0.0310315961008614,-0.0933933206493864,-0.376983284748025,-6.61158833934785,-2.55654887252263,0.229953967607739,1,4.40412024369963e-06
"DUSP26-WDR11",0.0517169471339401,0.0989433006596178,-0.0440194914530478,0.0617834467895714,0.0403802593369878,0.0683038869277137,2.48477357217033e-15,1,1,-0.053165602,-0.0310315961008614,-0.0760415302830786,-0.202347703248349,-6.31442047172437,-2.36624103752968,5.41909499456885e-15,1,1
"FOXA1-FTO",0.0544143140232244,0.0559576589703039,-0.0313815539090798,0.054505693050125,0.0184461155323042,0.049149659250245,9.87650448364128e-30,0.999999999999864,0.999999752890742,-0.0673497524,-0.0376802330210873,-0.0840838334021371,-0.192305127723632,-6.23531924143143,-2.43178575613179,5.43412653332296e-29,1,1
"FOXA1-GATA3",0.0425735082054082,0.0712427738787344,-0.00946791570037618,0.0572685926311481,0.0340682391057844,0.0522340843135723,2.49252874936879e-20,0.995906814875618,1,-0.0179731848,-0.0376802330210873,-0.0228664599843209,-0.236389670753846,-6.09816112235764,-2.38510293583531,7.16939939623214e-20,1,1
"FOXA1-KAT6B",0.0219805891700846,0.0790296437761475,-0.0431166170183825,0.0676997462723625,0.00253512550846708,0.0562840470318557,1.6376014083831e-06,1,0.768793646959087,-0.06256208068,-0.0376802330210873,-0.0468624368289973,-0.313059235249574,-6.30876935354677,-2.47933178177474,2.42892557887695e-06,1,1
"FOXA1-KDM5C",0.013088824529901,0.0566891389273629,-0.0342203720708374,0.0439866357657626,0.0141792416674051,0.0421305838847572,0.00740830230906194,0.999999999999994,0.999871803633708,-0.0331299549333333,-0.0376802330210873,-0.00853854644214705,-0.346164193385523,-6.25308748948549,-2.44453624456097,0.00935562748744394,1,1
"FOXA1-KDM6A",0.018801765130015,0.0665760216028716,-0.0363343852617964,0.0577787388751947,0.00333952403181137,0.0524114180131278,2.9796386141861e-05,1,0.819923779089768,-0.05179662636,-0.0376802330210873,-0.0329181584689278,-0.324894325473675,-6.26631916147933,-2.47692803739675,4.19426836773967e-05,1,1
"FOXA1-KLLN",0.0480598383687167,0.0634203776794119,-0.0200429333754121,0.0519294504488602,0.0240239137441288,0.0421891321704472,1.97043707495806e-24,0.999999955679642,1,-0.044078858,-0.0376802330210873,-0.0544584633476294,-0.215963496903548,-6.16435047529238,-2.41511789722338,7.5733320620127e-24,1,1
"FOXA1-KMT2C",0.0324445583304041,0.0519330084946256,-0.0240688013734495,0.0408459012103746,0.0132665166038536,0.035331158287978,8.54548051241117e-20,1,0.999999995668718,-0.0432468431,-0.0376802330210873,-0.0380111684093168,-0.274100797300963,-6.18954850388951,-2.44726369578881,2.37056635135088e-19,1,1
"FOXA1-MAP3K1",0.0211001019389472,0.0699410177611228,-0.0340487412272649,0.0575378572215543,0.0094393632728788,0.0471907602243457,2.25217583979534e-07,1,0.999528532648242,-0.0457094798933333,-0.0376802330210873,-0.0291293488111933,-0.31633738015169,-6.25201324688574,-2.4587001890643,3.48063538877462e-07,1,1
"FOXA1-MLH1",0.00113973795831154,0.0735294054253917,-0.0520148261581724,0.0607983428101132,-0.00479725321684938,0.0534285173656081,0.432107053702342,1,0.145286443050901,-0.0579518173333333,-0.0376802330210873,-0.0214113222705576,-0.390651876845747,-6.36446351154624,-2.50124276697273,0.48352232338338,1,1
"FOXA1-MLLT4",0.0520543429107149,0.0660655130574806,-0.0211143701979578,0.0596109778313281,0.0214120338626728,0.0459689810739526,4.329809654205e-35,0.999999999305847,0.999999999999365,-0.051756679246,-0.0376802330210873,-0.0661307891356277,-0.201091543923697,-6.17105663051349,-2.42292284887214,3.54402938362705e-34,1,1
"FOXA1-MYSM1",0.0422296954842048,0.0628227746381439,-0.0265849666736012,0.0528224298682619,0.015252806037806,0.0462821296459239,7.30578347485433e-21,0.999999999999626,0.999998913178751,-0.05356185612,-0.0376802330210873,-0.0581113185831175,-0.237669721025376,-6.20529725800148,-2.44132816517635,2.1917350424563e-20,1,1
"FOXA1-NCOA3",0.0332585594402722,0.0595492076995902,-0.0288555478977379,0.0494813317299538,0.00748264593801009,0.0413753106603491,2.43171593330448e-17,1,0.997436634258317,-0.0546314614,-0.0376802330210873,-0.0502097878191849,-0.271070187095311,-6.21950889401285,-2.46454735083363,6.10692296886692e-17,1,1
"FOXA1-NCOR1",0.0256477702026914,0.0604878154377571,-0.0311203087716864,0.0479950443072602,0.00980327609437781,0.0404607356174801,5.52393270363869e-10,1,0.99978463301598,-0.04696480288,-0.0376802330210873,-0.0349323400616042,-0.299405941502598,-6.23368410027775,-2.4576127263535,9.3071598030812e-10,1,1
"FOXA1-NF1",0.011773438558896,0.0671590864376541,-0.0341721962663965,0.0520284759548938,0.0194340295852925,0.0466292511242249,0.00247008969483694,1,0.999999999918143,-0.02651160524,-0.0376802330210873,-0.000604810777808687,-0.351061511214421,-6.25278595567997,-2.42883362136042,0.00320797153315747,1,1
"FOXA1-NF2",0.00190332887877683,0.0495611348420554,-0.0357769041423104,0.0296184992282541,0.192679127341087,0.069946518973795,0.370501025958604,0.999999999994902,1,0.15499889432,-0.0376802330210873,0.19077579846231,-0.387808948981827,-6.26282987042507,-1.9111338523284,0.417758809881895,1,1
"FOXA1-NFIA",0.0446488752159852,0.0735703594465234,-0.0278362450308548,0.063255363498816,0.0236280238468399,0.0505676003761387,2.16340400026168e-16,0.999999999849968,0.999999999463389,-0.0488570964,-0.0376802330210873,-0.0558257385948979,-0.228662865020439,-6.21312904678453,-2.4163009154504,5.06832809955299e-16,1,1
"FOXA1-PBRM1",0.0498439597316373,0.0573489167060641,-0.0231082759750187,0.0465643989856908,0.020088482206656,0.0381803463856623,9.12393054192097e-27,0.999999999924685,0.999999999998715,-0.0528637535,-0.0376802330210873,-0.06502748021055,-0.209321028797496,-6.18353654659987,-2.42687795291547,4.12912351487618e-26,1,1
"FOXA1-PTEN",-0.0218309566568841,0.0641457401293477,-0.0596403453560346,0.0476584093285577,0.0878765546991505,0.102809245316223,0.9646217728511,0.999999780089225,0.999999999999852,0.050067166,-0.0376802330210873,0.109578355677971,-0.476174145412454,-6.41219186501173,-2.22431020394541,0.99999999999948,1,1
"FOXA1-PTPN22",-0.00700271532284652,0.105729378018471,-0.0639900239729278,0.0893038236827915,0.00667327965008132,0.0456959279410098,0.823438188319436,1,0.981330556864752,-0.050314029,-0.0376802330210873,-0.00563108065606621,-0.420967071399873,-6.43941663398832,-2.46696594013717,0.882683134770875,1,1
"FOXA1-RB1",0.0224773799528351,0.0536665268067469,-0.0294069908577042,0.0397011340237297,0.0111379555772059,0.035096943080999,3.12129560187718e-11,1,0.9999998802998,-0.0407464152333333,-0.0376802330210873,-0.0255435621650811,-0.311209631854657,-6.2229603920455,-2.45362436957491,5.63107206542739e-11,1,1
"FOXA1-RBL2",0.0319651631190086,0.0592510607354916,-0.0277081617422015,0.0487464121990895,0.0102484197012101,0.040926544374885,7.46862376455973e-15,1,0.999894840239231,-0.04942490516,-0.0376802330210873,-0.0437098352579214,-0.275885635187033,-6.21232736963767,-2.45628252569889,1.5921857092936e-14,1,1
"FOXA1-RHOBTB1",0.0354460961973077,0.0621995259111061,-0.0282416470460074,0.0483937554733982,0.0156028342433151,0.0428954920196212,3.1994071428816e-15,0.999999999999999,0.999999878795487,-0.048084909,-0.0376802330210873,-0.0458507721762204,-0.262925761810453,-6.21566647016158,-2.44028219317775,6.9320488095768e-15,1,1
"FOXA1-ROBO1",0.0515138248027685,0.0732613887668424,-0.014034322281602,0.0586590993513705,0.0309393321986562,0.0536368163361199,8.57493939047496e-34,0.999988358567671,1,-0.0346088148857143,-0.0376802330210873,-0.0484424066673955,-0.203103948666669,-6.12674239816598,-2.39445289380888,6.42393764506768e-33,1,1
"FOXA1-ROBO2",0.0171715911475705,0.0775776608962574,-0.0400583911785861,0.0611552927040637,0.0144025305261566,0.0533837852109608,0.000723350473392613,1,0.99995858158825,-0.0428274518,-0.0376802330210873,-0.0223188099264833,-0.330963631581852,-6.28962782625247,-2.44386900149262,0.000961084897513632,1,1
"FOXA1-RUNX1",0.0480907928581171,0.064572730585072,-0.00515381590325235,0.055238770824092,0.0435785068280361,0.0508323893906547,4.72455411613921e-23,0.907391089623488,1,-0.00966610193333333,-0.0376802330210873,-0.0200766617703632,-0.215848250142395,-6.07115904228154,-2.35668387251392,1.6442936372705e-22,1,1
"FOXA1-SETD2",0.0985535183817712,0.100075660257072,-0.0255775317512117,0.0555451723090009,0.0736181858663163,0.0767487795624868,6.68153673719227e-23,0.999999884844284,1,-0.0505128642666667,-0.0376802330210873,-0.111386149627351,-0.0279703110056726,-6.19899169259385,-2.26691778330639,2.2775623942203e-22,1,1
"FOXA1-SIAH1",0.0459214344554673,0.0572716608770841,-0.0187687042874179,0.0436130268602625,0.0246262869078852,0.0405855908722876,5.60673055432123e-20,0.999999861837681,0.999999999999641,-0.040063851835,-0.0376802330210873,-0.04830505326938,-0.223924995536334,-6.15637503719699,-2.41331785524939,1.56846512975315e-19,1,1
"FOXA1-SMAD4",-0.00488123889906093,0.0667820861600255,-0.0443180927437979,0.0530491421783105,0.047989758604737,0.0549757165270213,0.841579324382302,1,1,0.00855290476,-0.0376802330210873,0.0511143766801482,-0.413068595558707,-6.31628942616279,-2.34350194670175,0.899221743860542,1,1
"FOXA1-TACSTD2",0.0288815681988959,0.0762537976581197,-0.0456006507538898,0.056116710942133,0.0130084005527857,0.0435349620691017,1.82518150009462e-08,1,0.999995286243122,-0.0614738184,-0.0376802330210873,-0.0526751535778086,-0.287366177561854,-6.32431699523151,-2.44803501123584,2.90888301577579e-08,1,1
"FOXA1-TBX3",0.0532196113988352,0.0817459347203148,-0.0133929232866549,0.064669864015729,0.03670466238549,0.0517802634330354,1.23104580659395e-28,0.999905597777097,1,-0.0299078723,-0.0376802330210873,-0.0454472506777479,-0.196753128988373,-6.12272786261123,-2.37722464236176,6.25427869556924e-28,1,1
"FOXA1-TP53",0.0258372676056795,0.0777260296782207,-0.0170225852170116,0.0641986304370195,0.0632222001226911,0.0405396521757942,1.32248609715803e-06,0.999892982440972,1,0.0203623473,-0.0376802330210873,0.0322053127154078,-0.298700423099148,-6.14544602554247,-2.29798359404536,1.96814429274024e-06,1,1
"FOXA1-TTI2",0.0682749083239277,0.0634681420868731,-0.0363831891160737,0.0534196834555031,0.0338753889600014,0.0470574297027765,1.91864126201715e-46,1,1,-0.0724321717866667,-0.0376802330210873,-0.10137738378284,-0.140700703558995,-6.26662462626762,-2.38567922040107,3.97518486474178e-45,1,1
"FOXA1-UNC5D",0.0604452009481228,0.0699990033543385,-0.0133784944580358,0.0470146046122248,0.0354433336394919,0.0526527798052548,1.34672126448422e-37,0.99999849313795,1,-0.0383803617666667,-0.0376802330210873,-0.0611453296937022,-0.169851512805719,-6.12263755213996,-2.38099380875628,1.3736556897739e-36,1,1
"FOXA1-USP9X",0.00522389305229188,0.0695618286622551,-0.0917791529354013,0.057001977979132,-0.0288466146304886,0.0544291379027743,0.16588901772795,1,1.67887681270512e-11,-0.12429920208,-0.0376802330210873,-0.0933933206493864,-0.375446145601364,-6.61334962598587,-2.57310828588489,0.194662688059524,1,1.48412710243133e-09
"FOXA1-WDR11",0.0666482120916659,0.091479728313068,-0.0312157519066169,0.0536562209664445,0.0507904127857828,0.062054284909455,7.30001172948914e-24,1,1,-0.0467521700666667,-0.0376802330210873,-0.0760415302830786,-0.146757061644044,-6.23428148172308,-2.3351328901371,2.70385909310128e-23,1,1
"FTO-GATA3",0.039992766238458,0.0612568106825296,-0.044877502706873,0.0560090454996638,0.017912741797331,0.0506004924882284,2.30079555370711e-21,1,0.999999894772891,-0.066957527148,-0.0840838334021371,-0.0228664599843209,-0.245998039647179,-6.31979078990695,-2.43337961052064,7.06216413012876e-21,1,1
"FTO-KAT6B",0.0249841142311344,0.0726215904986992,-0.0633845169054347,0.0618748667226546,-0.0175935248634309,0.0556849160305315,5.99064320809831e-10,1,7.99422549725093e-09,-0.105962156,-0.0840838334021371,-0.0468624368289973,-0.301876801230011,-6.43562674708445,-2.53948123352515,1.00807016420538e-09,1,3.92605296642768e-07
"FTO-KDM5C",0.0324088437109508,0.049173094068003,-0.0516749896911863,0.0502810552961429,0.0238702972688038,0.0363269436252506,2.4016246698809e-11,1,0.999999998818305,-0.0602135361333333,-0.0840838334021371,-0.00853854644214705,-0.274233766517951,-6.36233646490247,-2.41557694174946,4.35643544769093e-11,1,1
"FTO-KDM6A",0.0371953402710648,0.0539461590091652,-0.0476865706638428,0.0510803307433914,0.00507525933490765,0.0437014635349497,9.43768529851545e-22,1,0.946957920209782,-0.0798066516,-0.0840838334021371,-0.0329181584689278,-0.256413145454237,-6.33737283053658,-2.47174122531863,2.96549068858566e-21,1,1
"FTO-KLLN",0.0528611786697665,0.0672540098128648,-0.0353681402415333,0.058059123063083,0.00254820083129986,0.0548702673581762,6.8938034224664e-30,1,0.773885783498843,-0.08568111808,-0.0840838334021371,-0.0544584633476294,-0.198087611059204,-6.26027140490502,-2.47929270943331,3.84083333537414e-29,1,1
"FTO-KMT2C",0.0435757828114539,0.0449349729909685,-0.0412552841710048,0.0397193511165699,0.00631184798245873,0.0367726740457405,1.48599454285942e-43,1,0.996273520626666,-0.078519219,-0.0840838334021371,-0.0380111684093168,-0.23265809887621,-6.29711921540516,-2.46804598853839,2.52619072286102e-42,1,1
"FTO-MAP3K1",0.0333612228133304,0.0700406764130184,-0.0517499592616112,0.0647678388691661,0.00525922267494156,0.0560180959498958,1.83947422904491e-15,1,0.940605305957001,-0.0798519594,-0.0840838334021371,-0.0291293488111933,-0.27068796075389,-6.36280570169325,-2.47119149675558,4.03831593992309e-15,1,1
"FTO-MLH1",0.0234913996726947,0.0706495580410332,-0.061144686306601,0.0667570258670656,0.00263232997929573,0.0526407708644937,8.86387251938402e-05,1,0.717174085687905,-0.082003756,-0.0840838334021371,-0.0214113222705576,-0.307434331705205,-6.42160758015954,-2.4790413104555,0.000122304838300762,1,1
"FTO-MLLT4",0.0717580332044314,0.0545728239890566,-0.0190261763179419,0.048701553573545,0.01232762018904,0.0487988739634949,1.22322778283145e-66,0.99999999846647,0.999959196720096,-0.0784565893333333,-0.0840838334021371,-0.0661307891356277,-0.127732669876428,-6.15798656236156,-2.45006935357301,1.47454549094045e-64,1,1
"FTO-MYSM1",0.0578183829052546,0.0559275037048447,-0.0317925531806113,0.0501592764064512,0.00523416700586592,0.048948992092951,9.58144879191073e-39,1,0.936747098079596,-0.08437676908,-0.0840838334021371,-0.0581113185831175,-0.179631427688633,-6.23789169820411,-2.47126636937397,1.07669500831132e-37,1,1
"FTO-NCOA3",0.050100987621322,0.0444977477422868,-0.036442486028978,0.0361619056842008,0.00235084005029998,0.0403020989713004,9.96953139710499e-47,1,0.807619111262929,-0.0841926336,-0.0840838334021371,-0.0502097878191849,-0.20836408741723,-6.26699576742471,-2.4798824729075,2.09834898929543e-45,1,1
"FTO-NCOR1",0.0323975645437412,0.0518215090240455,-0.0530042680059676,0.0465831622879218,-0.00121677637029119,0.0372952121720373,1.8807470727829e-19,1,0.319269569161969,-0.08661860892,-0.0840838334021371,-0.0349323400616042,-0.274275760022434,-6.3706564577601,-2.49054340485224,5.14200127527861e-19,1,1
"FTO-NF1",0.0137038097799458,0.0715360553845561,-0.0704760013822625,0.0654442157414272,0.0131949767622082,0.0595597814653942,0.00116431623233887,1,0.999689095589878,-0.0709848344,-0.0840838334021371,-0.000604810777808687,-0.343874539781226,-6.48001256120711,-2.44747747476424,0.00153011231326199,1,1
"FTO-NF2",0.00611176093982665,0.0375085116248055,-0.0779720724623104,0.0345299656434257,0.196887559402137,0.0665238670813823,0.142689058069863,1,1,0.112803726,-0.0840838334021371,0.19077579846231,-0.372140521753173,-6.52693069501907,-1.89855800265522,0.168332465303059,1,1
"FTO-NFIA",0.063307492437035,0.0664791549956544,-0.0292205925389784,0.0605586655230992,0.0159260054160134,0.0389467407467421,1.58192564596354e-38,0.999999999999967,0.999999962329227,-0.07660207956,-0.0840838334021371,-0.0558257385948979,-0.159194905962449,-6.22179371937565,-2.43931647672383,1.73358132772533e-37,1,1
"FTO-PBRM1",0.0576775666126871,0.0542574325602546,-0.0328945426627063,0.0481368286939001,-0.000861637724606554,0.0460617794707892,5.0921110565999e-35,1,0.40413542994114,-0.091433747,-0.0840838334021371,-0.06502748021055,-0.180155701289988,-6.24478908343808,-2.48948216157768,4.14241672457145e-34,1,1
"FTO-PTEN",-0.0229475332758343,0.0722025732911281,-0.107031366677971,0.0641208889758378,0.0866308224021371,0.115502892017517,0.959033834734555,0.99999999999994,0.999999999952968,0.002546989,-0.0840838334021371,0.109578355677971,-0.480331275489748,-6.70881368944803,-2.22803276424174,0.99999999999948,1,1
"FTO-PTPN22",0.0044965115582033,0.103558395085274,-0.0823583362548225,0.0991187704984841,0.00163644531302582,0.0422941533807989,0.269883377082168,1,0.695475158999149,-0.0852184025,-0.0840838334021371,-0.00563108065606621,-0.378154262031014,-6.55438445170761,-2.48201726341688,0.310108629125611,1,1
"FTO-RB1",0.0334442802338849,0.0502845065079072,-0.0509066867981111,0.0436713920148922,0.00816785169866269,0.042300130208642,2.05610553558137e-25,1,0.999319218496264,-0.0761831153333333,-0.0840838334021371,-0.0255435621650811,-0.27037872939863,-6.35752763404155,-2.46249978430145,8.49344529651369e-25,1,1
"FTO-RBL2",0.0443334106600584,0.049639774110011,-0.0413833157533074,0.0454898516969858,0.00225646841336581,0.0423081719948883,1.09162784509313e-30,1,0.773674557532057,-0.083460258,-0.0840838334021371,-0.0437098352579214,-0.22983737214472,-6.29792056892042,-2.48016447900913,6.327544825957e-30,1,1
"FTO-RHOBTB1",0.0383466115783575,0.0512573919503668,-0.0503665731915181,0.0438268990765046,-0.00287480923012435,0.0341325307238939,7.7529841994466e-24,1,0.124830437654246,-0.091587994,-0.0840838334021371,-0.0458507721762204,-0.252126843468824,-6.35414704677161,-2.49549802255689,2.85568251346283e-23,1,1
"FTO-ROBO1",0.0542573866409612,0.0539504031076918,-0.0346087893859456,0.0496527154236732,0.0105973225983354,0.0349611219892449,1.04630737962676e-51,1,0.999997617777067,-0.0782688534285714,-0.0840838334021371,-0.0484424066673955,-0.192889384575948,-6.25551860511534,-2.45523991640375,3.85389884829189e-50,1,1
"FTO-ROBO2",0.0167157405286204,0.0653298023279579,-0.071016541555111,0.0585844674923228,-0.0019546207162686,0.0358608652793141,9.74452221137211e-05,1,0.223303937071236,-0.0896869028,-0.0840838334021371,-0.0223188099264833,-0.33266081051846,-6.48339581836804,-2.49274826866913,0.000134176910200202,1,1
"FTO-RUNX1",0.0465547114391669,0.0566058479667021,-0.0385876063178816,0.0557889137924942,0.0275365340237152,0.0472696165055878,1.41707044428994e-26,1,1,-0.0576057837333333,-0.0840838334021371,-0.0200766617703632,-0.221567239918389,-6.28042213967796,-2.40462130753053,6.24264255524405e-26,1,1
"FTO-SETD2",0.0946492091628211,0.0883904279544186,-0.0415931979367753,0.0619358171564385,0.0354216332329297,0.0606369670373495,2.73077322450109e-22,0.999999999998362,0.999999955977913,-0.100820773866667,-0.0840838334021371,-0.111386149627351,-0.042506457482046,-6.29923422780432,-2.38105865500943,8.91873225539025e-22,1,1
"FTO-SIAH1",0.0532883106715171,0.0491567297545149,-0.0359542474619686,0.0417295542248371,0.0101419821334857,0.0346753893569548,1.0939334251262e-33,1,0.999783880871101,-0.079100576,-0.0840838334021371,-0.04830505326938,-0.196497354500615,-6.26393986758405,-2.45660058782556,7.97008638306229e-33,1,1
"FTO-SMAD4",0.000934916513988896,0.0535675758220231,-0.0831489168881482,0.0481128851196699,0.0520492931941371,0.0333834852793922,0.40214862604424,1,1,-0.032034540208,-0.0840838334021371,0.0511143766801482,-0.39141444823782,-6.55933271961321,-2.33137103998904,0.451523351511145,1,1
"FTO-TACSTD2",0.0366460709799457,0.0651499611312108,-0.057368457098348,0.053927652059629,-0.00609838792170628,0.0365192624137241,2.45512050038198e-14,1,0.00595282249587591,-0.100112916,-0.0840838334021371,-0.0526751535778086,-0.258458131756021,-6.39797204823815,-2.50513088354809,5.08670278672891e-14,1,0.087704918105905
"FTO-TBX3",0.0448269564132183,0.0663782732679454,-0.044438664430221,0.0586031431945982,0.00456149317677269,0.0374547454280065,3.86518295685477e-28,1,0.978571098823441,-0.0847041276666667,-0.0840838334021371,-0.0454472506777479,-0.227999850330131,-6.31704408796591,-2.47327648735403,1.91240022417516e-27,1,1
"FTO-TP53",0.0393088322707293,0.0732966104359348,-0.0447929094349057,0.0707601052582448,0.071532053289635,0.025151822453344,1.11452841097786e-14,1,1,-0.012569688416,-0.0840838334021371,0.0322053127154078,-0.24854439644874,-6.31926131807946,-2.27315167025101,2.34954637989927e-14,1,1
"FTO-TTI2",0.070149892243801,0.0608879491036714,-0.0430152395781272,0.0460381180649919,-0.00214619311924827,0.0455956827495639,1.41558702976365e-62,1,0.218737486432614,-0.115486034666667,-0.0840838334021371,-0.10137738378284,-0.133719944768723,-6.30813482910635,-2.49332073501917,1.15071730587019e-60,1,1
"FTO-UNC5D",0.0674104244291726,0.0657366102300245,-0.0286502367896955,0.0437135208006458,0.0182419225522014,0.0516446452984486,4.34338575458548e-53,1,0.999999998346417,-0.0778187386666667,-0.0840838334021371,-0.0611453296937022,-0.143919266386865,-6.21822384562719,-2.43239593592912,1.85784822921947e-51,1,1
"FTO-USP9X",0.0364114273242508,0.0467985577323599,-0.070493601722011,0.0427820997636442,-0.0341606976810109,0.0409968211500294,3.19401393796663e-13,1,1.27300790285369e-15,-0.1474060816,-0.0840838334021371,-0.0933933206493864,-0.259331734321201,-6.4801227222617,-2.58898809780171,6.23749997311304e-13,1,2.11001059897999e-13
"FTO-WDR11",0.0694947154352157,0.0892385794722668,-0.0466141177287121,0.0613643636746095,0.0254781849139278,0.0485716966872568,1.72353676088056e-28,1,0.999999999999997,-0.0891921863333333,-0.0840838334021371,-0.0760415302830786,-0.136159235696628,-6.33066031543631,-2.41077217051325,8.68977089326091e-28,1,1
"GATA3-KAT6B",0.0331585226133182,0.0722168413246033,-0.025851977204656,0.0602965665424499,0.0224401256179742,0.0555437710478881,1.35203071224477e-13,0.999999999998151,0.99999999987855,-0.0365703742,-0.0228664599843209,-0.0468624368289973,-0.271442634534304,-6.20070945492178,-2.41985065305732,2.6878451640728e-13,1,1
"GATA3-KDM5C",0.026304950826468,0.0643213462158251,-0.00754322416732081,0.0541704872409628,0.0287481193937888,0.0488270755692294,7.0369651575364e-07,0.952770580445662,0.999999999981273,-0.0051000556,-0.0228664599843209,-0.00853854644214705,-0.296959190163774,-6.08611442030128,-2.40100078680946,1.06518445192845e-06,1,1
"GATA3-KDM6A",0.0483728636132487,0.066497224490051,0.00226585937598656,0.0567858968825771,0.0386952493972621,0.055607135313372,5.48844281678902e-25,0.275484648117837,1,-0.00741175484,-0.0228664599843209,-0.0329181584689278,-0.214798071587532,-6.02471907207913,-2.37127626950976,2.19869340636321e-24,1,1
"GATA3-KLLN",0.0528694343319503,0.0623843297947936,-0.0110133377908679,0.0511833930005425,0.0394272831228182,0.042714059413027,2.57840749606642e-31,0.999450391572447,1,-0.024455489,-0.0228664599843209,-0.0544584633476294,-0.198056874376212,-6.1078339655929,-2.3690887692829,1.59764875690845e-30,1,1
"GATA3-KMT2C",0.0442746913269711,0.0566576807287951,-0.00414426513580139,0.0488270934752644,0.0318160193961058,0.0453422135070149,6.7696762781607e-31,0.913462803915833,1,-0.0166029370666667,-0.0228664599843209,-0.0380111684093168,-0.230055990286595,-6.06484023373618,-2.3918331327564,4.06180576689642e-30,1,1
"GATA3-MAP3K1",0.0284720001621809,0.0612647762540433,-0.0177602718581418,0.0533906667880718,0.0227084633869893,0.0442421303565478,2.7156620537684e-12,0.999999935356793,0.999999999999804,-0.0235238086333333,-0.0228664599843209,-0.0291293488111933,-0.288891041664532,-6.15006322836382,-2.4190487925554,5.13690140270599e-12,1,1
"GATA3-MLH1",0.00671072121487854,0.0751862532565466,-0.0376373610218066,0.0688128344910044,0.00678102119668513,0.0537487011021133,0.163711694175464,0.999999999553812,0.905403150333304,-0.03756706104,-0.0228664599843209,-0.0214113222705576,-0.369910530785904,-6.27447452585742,-2.46664398139482,0.192619082942915,1,1
"GATA3-MLLT4",0.0639292472199486,0.0650515493596374,-0.00595612549060255,0.0590537913063426,0.0448173708105511,0.056581496231235,2.0955488913669e-44,0.945614770902566,1,-0.0250680019,-0.0228664599843209,-0.0661307891356277,-0.156880048688094,-6.07618072206232,-2.35298183646258,4.08632033816546e-43,1,1
