"","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min"
"CTCF-ROBO2",-0.0209594703660631,0.0472529802442749,-0.0555669669622762,0.0452601360321159,-0.00682993460378699,0.0464352677790103,0.999872713950073,1,0.0917977281988662,-0.0414374312,-0.030925522350245,0.0104475615163081,-1.88884210409247,-6.72069655933262,-1.83972029133482,1,1,0.477348186634104
"CTCF-RUNX1",-0.0212272491187842,0.0595443565055782,-0.0674011837243251,0.0470025606545753,-0.0247252333944591,0.0474753241071488,0.999967563749199,1,3.37243645401327e-09,-0.070899168,-0.030925522350245,-0.0187463965309708,-1.88951235440531,-6.79824532738285,-1.88398526679109,1,1,1.04284569605307e-07
"CTCF-SETD2",0.0572689456014563,0.0935945690574295,-0.0346318567834921,0.0542775624640692,0.0434681144960595,0.0850146582814259,4.23489226792214e-06,0.999994972972141,0.999962822111703,-0.0484326878888889,-0.030925522350245,-0.0747761111401002,-1.6930363512383,-6.58351029377706,-1.71530538578077,4.25414177823088e-05,1,1
"CTCF-SIAH1",-0.00148835206741622,0.0604216219482434,-0.037306971309535,0.0492646378499565,0.0141115729087855,0.0527690070075803,0.592495494699607,0.999999999998298,0.994601188415882,-0.0217070463333333,-0.030925522350245,0.0107068280843279,-1.84010588809953,-6.60104012613176,-1.78792035622871,1,1,1
"CTCF-SMAD4",-0.0513040308786467,0.0518665823527311,-0.0825575399632259,0.0501063091021388,-0.00221009798208744,0.0483513291231876,1,1,0.336419686025579,-0.0334636070666667,-0.030925522350245,0.048765946162225,-1.96479454979535,-6.89756383557736,-1.82829287919359,1,1,1
"CTCF-TACSTD2",-0.00145782439243921,0.0645645675668172,-0.0452565056146681,0.0501820373847245,0.00475909478889552,0.0479545414197009,0.592623886543788,1,0.839619227910867,-0.0390395864333333,-0.030925522350245,-0.00665623969064916,-1.84002947731825,-6.6531328505031,-1.81105420938617,1,1,1
"CTCF-TBX3",-0.0111165703067434,0.0537827127153411,-0.0471519182126313,0.0453382438005675,0.000655226850332347,0.0512498390679886,0.98251299992082,1,0.556687598903027,-0.0353801210555556,-0.030925522350245,0.00666197160143281,-1.86420532176029,-6.66555335241501,-1.82120534548628,1,1,1
"CTCF-TP53",-0.00367209704180057,0.0549387717893864,-0.0396105892357007,0.0433818420344352,0.0154603165939001,0.0444017196704234,0.748426921474407,1,0.999745381987193,-0.0204781756,-0.030925522350245,0.0141194437920455,-1.84557180254331,-6.6161355680883,-1.78458416682965,1,1,1
"CTCF-TTI2",0.0112814077936351,0.106812705473216,-0.0728658561100339,0.0611949973548671,0.0205345152762181,0.0698773684828893,0.116650011149365,1,0.999372986010559,-0.0627143588888889,-0.030925522350245,-0.0439686340708411,-1.8081431746477,-6.83405493099505,-1.772032865912,0.592635688827808,1,1
"CTCF-UNC5D",-0.0233183712580982,0.0658546630609409,-0.0594969767274078,0.0546216333985552,-0.00351938375291264,0.0571288407161835,0.999972940225865,1,0.231470442918193,-0.0396979892222222,-0.030925522350245,0.0145459043861209,-1.89474643386013,-6.74644962958977,-1.83153146733837,1,1,1
"CTCF-USP9X",0.0649419836536248,0.0982831912279308,-0.0569967563083938,0.0697762156327981,0.0387018860226247,0.0865775103095625,1.79461471336461e-10,0.999999999999954,0.999993714139288,-0.086864916,-0.030925522350245,-0.117253315242774,-1.673830734278,-6.73006586569165,-1.7270949059706,2.70415807945621e-09,1,1
"CTCF-WDR11",-0.00780246638164735,0.119869500116096,-0.0767770851021332,0.0758050515737437,0.0217981397829859,0.0779490857931056,0.770060629311633,1,0.999133866804099,-0.0461412585555556,-0.030925522350245,-0.00844849020560769,-1.85591011846281,-6.85968493220243,-1.76890722333781,1,1,1
"DUSP26-FOXA1",-0.0163435018896901,0.0458735661603964,-0.0259407023656409,0.0459017646453482,-0.00592377624404922,0.0446459594049668,0.999998012719773,0.999999999999968,0.032752196369322,-0.01552097672,0.00396427624052622,-0.00314175107083614,-1.87728833336238,-6.52655778634961,-1.83747886032982,1,1,0.205826598984459
"DUSP26-FTO",0.00582921010755493,0.0414051709218395,-0.0183887999742157,0.0362076778485051,0.0130708144017706,0.0388040028938658,0.028930541081848,0.999999999987269,0.99999912013207,-0.01114719568,0.00396427624052622,-0.0209406820280811,-1.82179002738566,-6.47707071520109,-1.79049472787278,0.172801339975362,1,1
"DUSP26-GATA3",0.00251573864827669,0.0440512184672114,-0.00144491333621809,0.0361302235434535,0.0230264229444948,0.034327444507357,0.178804672008155,0.737916184576033,1,0.01906577096,0.00396427624052622,0.0125857560711971,-1.83008364762097,-6.36603864935511,-1.76586899946496,0.846767839581475,1,1
"DUSP26-KAT6B",-0.0253424079568514,0.0400128385361372,-0.0295256397961418,0.0341344969618917,-0.00765052052737625,0.0336081797412711,1,1,0.000109116507002996,-0.0118337523666667,0.00396427624052622,0.00954437934965851,-1.89981259843347,-6.55004962251101,-1.84175005435763,1,1,0.00152303671879972
"DUSP26-KDM5C",0.0146933155968304,0.0432082667774154,-0.00158046912819245,0.0327080556087202,0.0259647763916895,0.0367469357132828,4.52835315211131e-05,0.709054034301258,0.999999999999998,0.00969099166666667,0.00396427624052622,-0.00896660017068992,-1.79960316820872,-6.36692693667323,-1.75860082558626,0.000422858892936591,1,1
"DUSP26-KDM6A",-0.00100250454321024,0.0400435633859634,-0.0160219574056378,0.0363822739739881,0.0100054831024275,0.0383533366122622,0.622334352856547,0.999999988516037,0.999798040849246,-0.00501396976,0.00396427624052622,-0.00797574145731597,-1.83888981157448,-6.46156096672743,-1.79807698823725,1,1,1
"DUSP26-KLLN",-0.00752346172420065,0.0369210770988292,-0.0104906750234278,0.0311735356899133,0.00914609693922714,0.0337073424821995,0.998297239986926,0.999998421707027,0.99997466375142,0.00617888364,0.00396427624052622,0.00973806912367443,-1.85521176970647,-6.42531487261719,-1.80020272572096,1,1,1
"DUSP26-KMT2C",-0.0261281440228253,0.0442861966096712,-0.0279610811813465,0.0407615086967913,-0.0010664057481454,0.0400406818537598,1,1,0.340939401499424,-0.00289934290666667,0.00396427624052622,0.0192645248756324,-1.9017792960847,-6.53979718286423,-1.82546389548915,1,1,1
"DUSP26-MAP3K1",-0.0197176645181577,0.0449580370823645,-0.0219244522221644,0.0404680890588799,0.00159712426400676,0.0377519606112814,0.999999999998904,1,0.753396377638179,-0.000609663440000001,0.00396427624052622,0.0151437248376314,-1.88573386361565,-6.50023958911945,-1.81887551202631,1,1,1
"DUSP26-MLH1",-0.0246118222977116,0.0365435077667245,-0.0291445089085022,0.0314691737835501,-0.00819857846920939,0.030237899941716,0.999999999999619,1,0.00144035571803675,-0.01273126508,0.00396427624052622,0.00791628097718541,-1.89798394227007,-6.5475520993207,-1.84310570489064,1,1,0.0137403718137895
"DUSP26-MLLT4",-0.0111986273041948,0.0342806074569539,-0.0117012046580402,0.0303456268933524,0.0112014766871787,0.0304477692849291,0.999999207160772,0.999999998357013,0.999999973666719,0.0106988993333333,0.00396427624052622,0.0179332503970019,-1.86441071045395,-6.43324738591655,-1.79511863435369,1,1,1
"DUSP26-MYSM1",-0.0171247548560866,0.0347199744689449,-0.0209913496722308,0.0271358748353077,-0.000843550203855733,0.0289978482537156,0.999999999999875,1,0.326142268483922,-0.00471014502,0.00396427624052622,0.00845033359556035,-1.87924380981378,-6.49412503547666,-1.82491265042117,1,1,1
"DUSP26-NCOA3",-0.00120783783791801,0.040653035683609,-0.0153116995000377,0.0368505963313372,0.00680016350211973,0.0356276877276167,0.670563451046417,0.999999998976317,0.997737760427545,-0.00730369816,0.00396427624052622,-0.0100601365626082,-1.83940376088381,-6.45690669795032,-1.80600551712614,1,1,1
"DUSP26-NCOR1",0.00667510817809365,0.0431184722651686,-0.0169807605763808,0.0386082930660293,0.0144419864344745,0.0350434811701581,0.0131258228225161,0.999999999991233,0.999999969067981,-0.00921388232,0.00396427624052622,-0.0198532667386199,-1.81967274421571,-6.46784393468288,-1.78710306076044,0.0853178483463549,1,1
"DUSP26-NF1",-0.0176324492147951,0.0402275583022662,-0.0186841055178671,0.0354000187615897,0.004084345063072,0.0359578607492934,0.999999999690897,0.999999999999877,0.953049142239856,0.00303268876,0.00396427624052622,0.0167008617342689,-1.88051456897331,-6.47900583110855,-1.8127232388001,1,1,1
"DUSP26-NF2",-0.0186891091047345,0.0409154017088919,-0.0213866833232034,0.0276886434677672,0.0192380307944689,0.0283847027507858,0.9999999999165,1,1,0.016540456576,0.00396427624052622,0.0312652894402083,-1.88315938905182,-6.4967156283497,-1.77523978938589,1,1,1
"DUSP26-NFIA",-0.011729234418248,0.0328841111540704,-0.02017602961166,0.0279614255355438,0.00293527230741208,0.0271161278678269,0.999995040468197,1,0.919480820609663,-0.005511522886,0.00396427624052622,0.00225343529172175,-1.86573882024822,-6.48878230198317,-1.81556553151182,1,1,1
"DUSP26-PBRM1",0.0400588800504354,0.0570442672226243,-0.0343250631905262,0.0490137638653282,0.0440231562909616,0.0550359218990519,1.3795052048389e-19,1,1,-0.03036078695,0.00396427624052622,-0.0743839432409616,-1.73611315140369,-6.58149989751185,-1.71393246031493,4.15732704912813e-18,1,1
"DUSP26-PTEN",-0.0138493792590852,0.0316832935556913,-0.00988510301855897,0.0273497182999534,0.0469276575594738,0.0329980760964714,0.999712625551524,0.997729519596366,1,0.0508919338,0.00396427624052622,0.060777036818559,-1.87104554353523,-6.42134660298958,-1.70674802160467,1,1,1
"DUSP26-PTPN22",-0.00383095511108147,0.0490363766577355,-0.0156925263837054,0.0368466046869919,0.0162105246726239,0.0338788599160309,0.857663756153659,0.999999997147957,0.999999999747277,0.0043489534,0.00396427624052622,0.00421563227055525,-1.84596942434694,-6.45940222902455,-1.78272848715757,1,1,1
"DUSP26-RB1",-0.0216608516591114,0.0378155992343541,-0.0229623400505363,0.0297912669468812,0.00619174566142487,0.0310218651302959,1,1,0.999284121619539,0.00489025727,0.00396427624052622,0.0225868326885852,-1.89059766171721,-6.50704079312668,-1.80751047108642,1,1,1
"DUSP26-RBL2",-0.0230884838868773,0.0448760889295991,-0.0267701094273656,0.0348828181874375,0.00741082565248825,0.0300827254650903,0.999999999999989,1,0.999927551860652,0.003729200112,0.00396427624052622,0.0228534077583511,-1.8941710256886,-6.53199283094464,-1.80449501174624,1,1,1
"DUSP26-RHOBTB1",-0.0303803576675493,0.0385587613126616,-0.0311980636750888,0.0312113207589619,-0.00217940321246044,0.0281026307822024,1,1,0.124461532264788,-0.00299710922,0.00396427624052622,0.023418972207023,-1.91242258834244,-6.56100889544625,-1.82821695404475,1,1,0.629908365584386
"DUSP26-ROBO1",-0.0118714983616542,0.0397973151310729,-0.0191503946839872,0.0285697322927371,0.00831302172519009,0.0277467751245612,0.999999953196522,1,0.999999970839938,0.00103412540285714,0.00396427624052622,0.00894134752398517,-1.86609490694892,-6.48206139034959,-1.80226338166942,1,1,1
"DUSP26-ROBO2",-0.0143155085128343,0.0388218453958819,-0.0190889937899864,0.0309512143553893,0.00486981452115211,0.0303112526025551,0.999999980561464,1,0.992484160611024,9.63292440000005e-05,0.00396427624052622,0.0104475615163081,-1.87221226522234,-6.48165903472414,-1.81078033822659,1,1,1
"DUSP26-RUNX1",-0.0204745269428887,0.0555493109583294,-0.0464775732055457,0.0413832065830087,-0.0092536009706764,0.0485299452438113,0.999999999459657,1,0.000570618374672684,-0.0352566472333333,0.00396427624052622,-0.0187463965309708,-1.88762829053263,-6.66113441826906,-1.84571535928532,1,1,0.0060050790858411
"DUSP26-SETD2",0.0475263023662406,0.0803282252609467,-0.0301953651035184,0.0254153472488301,0.0544361349364257,0.0758742935785213,3.5169939489412e-09,1,0.9999999999956,-0.0232855325333333,0.00396427624052622,-0.0747761111401002,-1.71742219070427,-6.55443828409829,-1.68817540257816,4.88686012717449e-08,1,1
"DUSP26-SIAH1",-0.0216519674498541,0.0382046786868112,-0.0284135530391809,0.0281932178448021,-0.000219277535673149,0.0281014781665373,0.999999999996193,1,0.460595181184185,-0.006980863125,0.00396427624052622,0.0107068280843279,-1.8905754245383,-6.54276219828165,-1.82336847869997,1,1,1
"DUSP26-SMAD4",-0.0339115834907512,0.0409189023803705,-0.0305833035624898,0.0377485541574922,0.0154903589837386,0.0327562697607589,1,1,0.999999999962186,0.018818638912,0.00396427624052622,0.048765946162225,-1.92126124782772,-6.55698041681205,-1.784509855377,1,1,1
"DUSP26-TACSTD2",0.00437782413012294,0.0528751268960414,-0.0146298359673753,0.0350879701303764,0.0206935207774982,0.0405462434922476,0.118562905772777,0.999999996219098,0.999999999999587,0.00168586068,0.00396427624052622,-0.00665623969064916,-1.82542284700086,-6.45243849544908,-1.7716395573289,0.597773433668068,1,1
"DUSP26-TBX3",-0.00761976474195902,0.0348663344428215,-0.0156366553372393,0.0278976949747481,0.0110233736952803,0.0282267521133099,0.998440883290855,0.999999999999964,0.999999986834948,0.0030064831,0.00396427624052622,0.00666197160143281,-1.855452816194,-6.45903611009076,-1.79555918159781,1,1,1
"DUSP26-TP53",0.00691283520742825,0.0391358619453724,0.000129166094565951,0.0276260892568368,0.0317802243528623,0.0247650258081654,0.00796007442423083,0.474649759059144,1,0.02499655524,0.00396427624052622,0.0141194437920455,-1.81907771337715,-6.35572382048853,-1.74421600506554,0.0552620873640319,1,1
"DUSP26-TTI2",-0.0101576096049792,0.101741242441896,-0.07855573102851,0.0537076499993042,0.0182361539882367,0.0749884632303249,0.925265670082976,1,0.999567038701367,-0.0531176838,0.00396427624052622,-0.0439686340708411,-1.86180504278437,-6.87134027054559,-1.77771798507051,1,1,1
"DUSP26-UNC5D",-0.0188414527399805,0.0519398387919658,-0.0262754578501884,0.0408896057186844,0.00710273299687457,0.0338073012229534,0.999999999899177,1,0.999803921908143,-0.000331272113333333,0.00396427624052622,0.0145459043861209,-1.88354070522476,-6.52875141487161,-1.80525709535258,1,1,1
"DUSP26-USP9X",0.0548239427477021,0.0683669962983942,-0.0625554440486419,0.042002709911167,0.0589142905417985,0.0675539361859597,9.52468550923795e-17,1,1,-0.05890244108,0.00396427624052622,-0.117253315242774,-1.69915619424661,-6.76649154513455,-1.67709844598303,2.17754016987061e-15,1,1
"DUSP26-WDR11",0.00988186895258147,0.115671756399752,-0.0368435050405814,0.0610672932676239,0.0521230289806629,0.0794814218337108,0.0923502270150222,1,1,0.005380841,0.00396427624052622,-0.00844849020560769,-1.8116462208622,-6.59800306513205,-1.69389699345839,0.492897462785964,1,1
"FOXA1-FTO",0.00790210897891729,0.0379681267416344,-0.0170466196215439,0.0340117639193597,0.00876840448046115,0.036309416721537,0.00344332329956669,0.999999999960122,0.999618477504361,-0.01618032412,-0.00314175107083614,-0.0209406820280811,-1.81660156077698,-6.46827550425103,-1.80113696815037,0.0252584956734395,1,1
"FOXA1-GATA3",-0.0100571454403609,0.0376244576390897,-0.0179442123476939,0.0342219218173359,0.00727392646733296,0.0280937918538559,0.999948403274034,0.999999999999994,0.999839313931001,-0.00061314044,-0.00314175107083614,0.0125857560711971,-1.86155358094477,-6.47415736458225,-1.80483363917805,1,1,1
"FOXA1-KAT6B",-0.00693360249548903,0.0447413981197954,-0.0145580651858554,0.0427284458802092,0.00709348847369968,0.0403045317554702,0.992490905776109,0.999999963769939,0.997285443428525,-0.000530974216666667,-0.00314175107083614,0.00954437934965851,-1.85373535184824,-6.4519681866994,-1.80527996217343,1,1,1
"FOXA1-KDM5C",-0.0260080992918073,0.0560215604991781,-0.0442284893619388,0.0495434742190323,-0.0198960604632018,0.0505438271344435,0.999999949852796,1,3.75524889064257e-06,-0.0381164505333333,-0.00314175107083614,-0.00896660017068992,-1.90147882408048,-6.64639633421836,-1.87204005012963,1,1,7.22074334784772e-05
"FOXA1-KDM6A",-0.0287068472718479,0.0348927559530156,-0.0457364565661385,0.0343374554347641,-0.0227947305057094,0.0318128774926572,1,1,1.09593146627262e-17,-0.0398243398,-0.00314175107083614,-0.00797574145731597,-1.90823379122969,-6.65627793443721,-1.87921006499154,1,1,2.07600732039642e-15
"FOXA1-KLLN",-0.00868861014083829,0.0419075921547589,-0.0151958230208831,0.0390442622442029,0.00441492079204482,0.0366289541952556,0.999305888282792,0.999999998051545,0.964355766113295,-0.002092292088,-0.00314175107083614,0.00973806912367443,-1.8581281366057,-6.45614736774832,-1.81190554211335,1,1,1
"FOXA1-KMT2C",-0.0175721764447962,0.0367536620777541,-0.0239156984733734,0.0328061531648952,0.00489411938857715,0.0298775511993661,0.999999999999827,1,0.995293467899758,-0.00144940264,-0.00314175107083614,0.0192645248756324,-1.88036370620867,-6.5132880820422,-1.81072021884145,1,1,1
"FOXA1-MAP3K1",-0.027904900983462,0.0387091475324237,-0.0339302580272233,0.0354397493053554,-0.00987757017290538,0.0348373609536287,1,1,2.46403508024105e-06,-0.0159029272166667,-0.00314175107083614,0.0151437248376314,-1.90622651938603,-6.57891276778035,-1.84725878036732,1,1,5.18620716888831e-05
"FOXA1-MLH1",-0.0137711863730159,0.0362468516750789,-0.0216822996674065,0.0311652462365704,-0.00108554317227613,0.0292150267255933,0.999997232666199,0.999999999999996,0.326357679068187,-0.00899665646666667,-0.00314175107083614,0.00791628097718541,-1.87084982671372,-6.49865278091073,-1.82551123292784,1,1,1
"FOXA1-MLLT4",-0.0196054604261658,0.0343153834639764,-0.0252845670817159,0.0324776911459475,0.000865145555550151,0.0296302966096868,1,1,0.671116288049047,-0.0048139611,-0.00314175107083614,0.0179332503970019,-1.88545301673368,-6.52225817920486,-1.82068610037934,1,1,1
"FOXA1-MYSM1",-0.0175456842447242,0.0346741387874268,-0.0250901342132702,0.0315282274046368,-0.00469265175145396,0.0304174216855543,0.999999999998895,1,0.0129335850988057,-0.01223710172,-0.00314175107083614,0.00845033359556035,-1.88029739622252,-6.52098407465535,-1.83443360827307,1,1,0.0902628096895599
"FOXA1-NCOA3",-0.00265082312655565,0.0404906142546815,-0.0175742425091345,0.0358093676141327,-0.000929291377421166,0.0327848515349619,0.868061155507264,0.999999999999997,0.325354482373332,-0.01585271076,-0.00314175107083614,-0.0100601365626082,-1.84301555357199,-6.47173297894078,-1.82512473578437,1,1,1
"FOXA1-NCOR1",-0.00141246291054399,0.0377197812286979,-0.0260573120099539,0.0300862154052865,0.000237368379409874,0.0327497926469267,0.702992464651749,1,0.541325828599167,-0.02440748072,-0.00314175107083614,-0.0198532667386199,-1.83991593751302,-6.52732192092996,-1.82223894068779,1,1,1
"FOXA1-NF1",-0.0158991687154327,0.0234721621781284,-0.0213752956956253,0.0211187343439223,0.0031360689281926,0.0203123611684382,0.999999999999986,1,0.977732790110372,-0.002340058052,-0.00314175107083614,0.0167008617342689,-1.87617616726995,-6.49664100604833,-1.81506885036698,1,1,1
"FOXA1-NF2",-0.00781172868937212,0.0369932642598989,-0.0158426037551215,0.0273668486642417,0.0283426847457493,0.0267328173947885,0.996962387199109,0.999999999999486,1,0.02031180968,-0.00314175107083614,0.0312652894402083,-1.85593330202232,-6.46038567520434,-1.7527189425196,1,1,1
"FOXA1-NFIA",-0.0182541654208856,0.0330747098332183,-0.0293062365078463,0.028669155602331,-0.00809041011303932,0.0280264563936216,0.999999999998822,1,3.95021615525302e-05,-0.0191424812,-0.00314175107083614,0.00225343529172175,-1.8820707248572,-6.548611888603,-1.84283814469581,1,1,0.000602067427800632
"FOXA1-PBRM1",0.0497456167617978,0.0390304009186527,-0.0246383264791639,0.0304542403114499,0.0466038656909616,0.0390783544479472,8.45624143371941e-44,1,1,-0.02778007755,-0.00314175107083614,-0.0743839432409616,-1.71186724598671,-6.51802341119278,-1.70754893805096,2.80324403527799e-41,1,1
"FOXA1-PTEN",-0.0353335597477228,0.032475767228201,-0.038475310818559,0.0285696591832794,0.0254434770708361,0.037421352168317,0.999999999999981,1,0.999999999070859,0.022301726,-0.00314175107083614,0.060777036818559,-1.92482045490221,-6.60869617058413,-1.75989028724392,1,1,1
"FOXA1-PTPN22",-0.0119832208497191,0.0441803960145641,-0.0267495949867517,0.0319607126017189,0.00385703448703256,0.0301430902204795,0.999820340847176,1,0.961762687781074,-0.01090933965,-0.00314175107083614,0.00421563227055525,-1.86637454837609,-6.53185840129637,-1.81328550362658,1,1,1
"FOXA1-RB1",-0.0201427769810824,0.0294007371394235,-0.0265547557687113,0.0249799979739833,0.00571428342429562,0.0220271532259367,1,1,0.999872220331848,-0.000697695363333334,-0.00314175107083614,0.0225868326885852,-1.88679792026081,-6.5305816339673,-1.80869149938078,1,1,1
"FOXA1-RBL2",-0.033127253007515,0.0436749296337378,-0.0411782532256907,0.0387693269572666,-0.0053645961018243,0.0291067808485793,1,1,0.0046909463543577,-0.01341559632,-0.00314175107083614,0.0228534077583511,-1.91929806835058,-6.62640835703453,-1.83609569844128,1,1,0.0362710621602062
"FOXA1-RHOBTB1",-0.0318674257321869,0.0366785966323217,-0.0377791038346237,0.0349160040616157,-0.0056785264935632,0.0287221813061005,1,1,0.00419210220583356,-0.011590204596,-0.00314175107083614,0.023418972207023,-1.91614472023455,-6.60413397648226,-1.83687222199911,1,1,0.0341026228523638
"FOXA1-ROBO1",-0.00816641775314902,0.0428677606548361,-0.0189274563990021,0.0362140423210811,0.00839421734585309,0.0300188594266541,0.99977290217918,1,0.999999424942644,-0.0023668213,-0.00314175107083614,0.00894134752398517,-1.85682108887449,-6.48060049186349,-1.80206253997363,1,1,1
"FOXA1-ROBO2",-0.017759308045472,0.0298746349283818,-0.0261688296911309,0.0270112103264877,-0.00204397595434105,0.0227071734058547,0.999999999999834,1,0.125399518843277,-0.0104534976,-0.00314175107083614,0.0104475615163081,-1.8808320966714,-6.52805268824351,-1.82788196750293,1,1,0.631764085856847
"FOXA1-RUNX1",-0.000972584475193046,0.0387634753404127,-0.0288565498136459,0.0298479383764254,0.0050232332614528,0.0317769742496836,0.632084924549113,1,0.984112664725888,-0.022860732077,-0.00314175107083614,-0.0187463965309708,-1.83881492163365,-6.54566512416181,-1.81040084879456,1,1,1
"FOXA1-SETD2",0.0524014717107363,0.0805621828237036,-0.0262416505873397,0.0412900473522308,0.0531267317978761,0.0768445799416567,8.06408484259231e-10,0.999999999962631,0.999999999908202,-0.0255163905002,-0.00314175107083614,-0.0747761111401002,-1.70521964010953,-6.52852987831893,-1.69141428103827,1.20145803385139e-08,1,1
"FOXA1-SIAH1",-0.0135768482984917,0.0376092302641608,-0.0242870792207707,0.0303403081664835,0.00469845963727903,0.0258961588786068,0.999997550519819,1,0.988677606238722,-0.006011771285,-0.00314175107083614,0.0107068280843279,-1.8703633984444,-6.51572171326742,-1.81120419366581,1,1,1
"FOXA1-SMAD4",-0.0325934565313888,0.0368280604910786,-0.0360336046162007,0.0315951731704723,0.0164708866448119,0.0268140913338122,1,1,1,0.01303073856,-0.00314175107083614,0.048765946162225,-1.91796197558191,-6.59269584612323,-1.78208446794093,1,1,1
"FOXA1-TACSTD2",0.000424227041485303,0.0490893591102628,-0.0207820264926603,0.0340562380043099,0.0118324898141456,0.0355539415294877,0.452489900182536,1,0.999995910319444,-0.00937376372,-0.00314175107083614,-0.00665623969064916,-1.83531870191302,-6.49275335579338,-1.79355778974838,1,1,1
"FOXA1-TBX3",-0.00937550751226333,0.0342087380245112,-0.0203401174596636,0.027940951780915,0.00510932296573356,0.0256713441539479,0.999963965328069,1,0.998761900965781,-0.00585528698166667,-0.00314175107083614,0.00666197160143281,-1.85984744096949,-6.48985755780453,-1.81018790132207,1,1,1
"FOXA1-TP53",0.00632795200679061,0.0382129607670472,-0.00466274672778527,0.0282833706826223,0.0282963434625759,0.0233020806485072,0.010650397043224,0.987255825221343,1,0.017305644728,-0.00314175107083614,0.0141194437920455,-1.82054167623535,-6.38712487925307,-1.75283357015372,0.0719914117312233,1,1
"FOXA1-TTI2",-0.00816786635244037,0.0987209761101458,-0.0794726832359222,0.0536354524452042,0.0160265653893642,0.0707959580963635,0.876473376130248,1,0.998601602596737,-0.0567745216333333,-0.00314175107083614,-0.0439686340708411,-1.85682471471903,-6.87734899215984,-1.78318352025054,1,1,1
"FOXA1-UNC5D",-0.0187270059616181,0.04420795805121,-0.0299454953357726,0.035911471683394,0.0038956367278212,0.0250778687622501,0.999999999996534,1,0.992080277387127,-0.00732285264633333,-0.00314175107083614,0.0145459043861209,-1.88325424489801,-6.55280090555002,-1.81319001892632,1,1,1
"FOXA1-USP9X",0.0642950258572463,0.0643992252866739,-0.0530486446020637,0.0373967466735102,0.0612436300029463,0.0648030596597794,2.58854874971585e-22,1,1,-0.054258874244,-0.00314175107083614,-0.117253315242774,-1.67545006987131,-6.70419417472073,-1.67133670066192,1.04012595215855e-20,1,1
"FOXA1-WDR11",0.00492243932781884,0.112544345979923,-0.0455706212404362,0.0573538757152396,0.04382525861963,0.075284074085103,0.250841738029191,1,1,-0.006830981061,-0.00314175107083614,-0.00844849020560769,-1.82405967496827,-6.65519122752065,-1.71442197075378,1,1,1
"FTO-GATA3",-0.00230302804311594,0.0375898716059678,-0.0257246159684362,0.0326198939615174,0.0127636339253202,0.0328650260299129,0.784571252650465,1,0.999999924173863,-0.010657954,-0.0209406820280811,0.0125857560711971,-1.84214502235504,-6.52514178778946,-1.79125455515534,1,1,1
"FTO-KAT6B",-0.0217592456549107,0.0483518132781052,-0.0450076232188004,0.0432795737649051,-0.00990717076944363,0.0459347550191892,0.999999999994368,1,0.000255352523940641,-0.0331555483333333,-0.0209406820280811,0.00954437934965851,-1.89084394192352,-6.65150194213147,-1.8473319990207,1,1,0.00302319148879723
"FTO-KDM5C",0.00580917219877107,0.0577368713009033,-0.0237251657589031,0.0510914267730936,0.00543622795767419,0.0484095693728757,0.113519730799873,0.999999966331209,0.904242368662562,-0.02409811,-0.0209406820280811,-0.00896660017068992,-1.82184018227844,-6.51203953492011,-1.80937928439904,0.578950627079351,1,1
"FTO-KDM6A",-0.0260600702746029,0.0513041275995993,-0.054339774316155,0.0463097141908041,-0.0266967897184479,0.0493730647741751,0.999999999986009,1,2.16260518230532e-14,-0.05497649376,-0.0209406820280811,-0.00797574145731597,-1.90160890746881,-6.71265485452186,-1.88886201645104,1,1,2.20585728595142e-12
"FTO-KLLN",0.00347759479240672,0.0450324481561218,-0.0192464727689265,0.0399491044400626,0.0149990494493332,0.03994186063237,0.119844484042577,0.999999999999643,0.999999969868195,-0.007725018112,-0.0209406820280811,0.00973806912367443,-1.82767612135179,-6.48269098310367,-1.78572513569929,0.601784982160575,1,1
"FTO-KMT2C",-0.0119898235942179,0.0472122838865928,-0.0346162160703774,0.0396884204250672,0.00896041172949281,0.0399276035632821,0.999991386131257,1,0.999925237267216,-0.0136659807466667,-0.0209406820280811,0.0192645248756324,-1.86639107504791,-6.58340780131323,-1.80066202798507,1,1,1
"FTO-MAP3K1",-0.0113638293295503,0.0463591562128064,-0.0338043042617997,0.0408871852928797,0.00527968841224944,0.0406784148270003,0.999961432783991,1,0.982692060822415,-0.01716078652,-0.0209406820280811,0.0151437248376314,-1.86482421118189,-6.57808740184898,-1.80976649330889,1,1,1
"FTO-MLH1",-0.0132959014824376,0.0373681855004429,-0.0366064327855224,0.0321104270100875,-0.00300977123024849,0.0328031416039709,0.999909760137375,1,0.158544143417928,-0.0263203025333333,-0.0209406820280811,0.00791628097718541,-1.86966018846438,-6.59644954776048,-1.83027091359899,1,1,0.750819764900616
