"","f.avg","f.se","l","u","p_f.avg_vs_0","p.adj_I","f.ctrl","diff","p_f.avg_vs_CTRL","p.adj_II","Rep1_Add.mean","Rep1_Add.sd","Rep1_Max.mean","Rep1_Max.sd","Rep1_Min.mean","Rep1_Min.sd","Rep1_p.value_Add","Rep1_p.value_Max","Rep1_p.value_Min","Rep1_avg.f.DKO","Rep1_avg.f.SKO1","Rep1_avg.f.SKO2","Rep1_z_Add","Rep1_z_Max","Rep1_z_Min","Rep1_p.adj_Add","Rep1_p.adj_Max","Rep1_p.adj_Min","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min","gi.Weighted.Avg.Add","gi.Weighted.Avg.Max","gi.Weighted.Avg.Min","fisher.p.Add","fisher.p.Add.adj","fisher.p.Max","fisher.p.Max.adj","fisher.p.Min","fisher.p.Min.adj"
"KAT6B-NFIA",-0.00902747705126342,0.00361394925773889,-0.016211077954727,-0.00219362082028711,0.008,0.0110099800399202,-0.0262866281975595,0.017259151146296,0.099,0.144773064687169,-0.0148721328028902,0.0338946964512148,-0.0257875210663775,0.0284341999854504,0.00229063600348734,0.0264290223515619,0.999999995941124,1,0.880832524697416,-0.00862475226,0.00774849409099167,-0.00150111354810149,-1.88918578686814,-7.53431955156744,-1.94163597667799,1,1,1,-0.0212280167447136,0.030644414342122,-0.0273491172997236,0.0280226036891481,-0.0033091015483233,0.0269471189731887,1,1,0.052407062470349,-0.00943020210333333,0.00954437934965851,0.00225343529172175,-1.88951427577328,-6.53578702772974,-1.83101132309636,1,1,0.300830150803821,-0.018369356411887,-0.0265797033391376,-0.000454883924415445,1,1,1,1,0.188137293853423,0.794490610349168
"KAT6B-PBRM1",-0.0249609963133344,0.00576174218258462,-0.0368987504686396,-0.0133817649318123,0,0,-0.0262866281975595,0.00132563188422503,0.919,0.935277490774908,0.0406490480699743,0.0583381585513138,-0.0312546126428064,0.0417689239361633,0.0484667900877807,0.0566364013320962,6.44480515493018e-23,1,1,-0.023436870625,0.00774849409099167,-0.0718344127859659,-1.7507918504281,-7.57547246976811,-1.82291407785723,5.69720775695828e-21,1,1,0.0383544400579698,0.0508604959900603,-0.0360295031829918,0.0432864229224884,0.0478988194076283,0.0477853230713313,8.49516644653524e-26,1,1,-0.0264851238333333,0.00954437934965851,-0.0743839432409616,-1.74037936530808,-6.59266896972752,-1.7043458010061,4.50583628324229e-24,1,1,0.0393453481670136,-0.0335568947091881,0.0481350053853722,6.01282463466634e-46,3.46652411546416e-44,1,1,1,1
"KAT6B-PTEN",0.0370725495136022,0.00577222391326619,0.0265668548598044,0.0475363246659386,0,0,-0.0262866281975595,0.0633591777111617,0.001,0.00423006134969325,-0.0199714396099491,0.0213267673691228,-0.0124752036707174,0.0143482584943277,0.0322692040607683,0.0265879463116757,0.999999999055855,0.999996419232447,1,0.03976544,0.00774849409099167,0.0519883855189574,-1.90189648810053,-7.43411257658152,-1.86455912620684,1,1,1,-0.0359417593682175,0.0286701782449766,-0.0265727485152427,0.0253633089808457,0.0250106459470252,0.0348167254237022,1,0.999999999999358,0.999999999962178,0.0343796568,0.00954437934965851,0.060777036818559,-1.92634277876756,-6.5306995391363,-1.76096091810046,1,1,1,-0.0256604582469087,-0.0158930083867399,0.0295954769742779,1,1,0.999999999993589,1,1,1
"KAT6B-PTPN22",0.00610230383289926,0.0026001181123478,0.00107457276122729,0.0108583824943244,0.011,0.0149154375614553,-0.0262866281975595,0.0323889320304587,0.004,0.0114916666666667,-0.0142797264886884,0.043993796826417,-0.019564693210987,0.0273322597515704,0.0138290922283592,0.0306861049986618,0.999997723967163,1,0.999999999845747,0.00881048492083333,0.00774849409099167,0.0150753579037573,-1.88770913524609,-7.48747791335274,-1.91196985441981,1,1,1,-0.0103658879118804,0.0464972455054514,-0.0194761672142156,0.0311854405627254,0.0125044030106685,0.0322988725490734,0.999561768035795,1,0.999999997790069,0.00339412370833333,0.00954437934965851,0.00421563227055525,-1.86232636346026,-6.48419615422047,-1.79189577664087,1,1,1,-0.0124310013421684,-0.0195262341676698,0.0132006448447339,0.999999902962542,1,1,1,1,1
"KAT6B-RB1",0.0173234806991579,0.00264787603689845,0.0123580609554596,0.0224666118950794,0,0,-0.0262866281975595,0.0436101088967173,0,0,-0.0252621426330965,0.0272251224540532,-0.0190930429836264,0.0222011960134991,0.0101268164644189,0.0244740678132405,1,1,0.999999999994471,0.0162959161138889,0.00774849409099167,0.0338095646559937,-1.91508426988754,-7.48392761920556,-1.92148864647535,1,1,1,-0.0137801661160215,0.0364001879969043,-0.011262270320319,0.0276685830394729,0.0158331501265198,0.0288935389139407,0.999999999889493,0.999999999992788,1,0.0183510459222222,0.00954437934965851,0.0225868326885852,-1.87087230301364,-6.43037108089107,-1.78366194321306,1,1,1,-0.0211431787981372,-0.0160259735709624,0.0125106497544799,1,1,1,1,1,1
"KAT6B-RBL2",0.00867626412070619,0.00279025116377329,0.00300925357163318,0.0138597326948337,0.001,0.00149728555917481,-0.0262866281975595,0.0349628923182656,0.001,0.00423006134969325,-0.0108533792520274,0.0424412622377911,-0.0155899808837357,0.0311644147916253,0.0145779027917083,0.0283274377722893,0.999968469027601,0.999999999999996,0.999999999999997,0.00984130116,0.00774849409099167,0.0129461863210357,-1.87916850851162,-7.45755871244164,-1.91004461370411,1,1,1,-0.024886559641343,0.045750959264474,-0.0250894019922695,0.0349023210024358,0.00771406981759324,0.0304570285905676,1,1,0.99999154867385,0.00751122746666667,0.00954437934965851,0.0228534077583511,-1.89867160993842,-6.52097927646399,-1.80374492113962,1,1,1,-0.0173440698357262,-0.0198039506441003,0.0113943171670306,0.999999999502894,1,1,1,0.999999999964287,1
"KAT6B-RHOBTB1",0.0117712809428316,0.00246746768201616,0.00692870704502633,0.0164652438631768,0,0,-0.0262866281975595,0.038057909140391,0.001,0.00423006134969325,-0.00465714400790064,0.0400165316082286,-0.00952437299561158,0.026594371103973,0.0197840523610443,0.0291316120616544,0.972103833566372,0.999999993422236,1,0.0149168233733333,0.00774849409099167,0.0118254732902423,-1.86372356708455,-7.41190052988374,-1.89665926417309,1,1,1,-0.0243376126900149,0.0331225085566668,-0.0213743436581034,0.0240584931613455,0.00566246983475513,0.0239154728098835,1,1,0.999913174656451,0.00862573886666667,0.00954437934965851,0.023418972207023,-1.89729759552495,-6.49663476741518,-1.8088196630564,1,1,1,-0.0163361057102412,-0.0160411303961829,0.0113479781440684,0.999607232508018,1,1,1,0.999999996230571,1
"KAT6B-ROBO1",0.00897109453259871,0.00225155189287491,0.00433572532400171,0.0135219648155882,0,0,-0.0262866281975595,0.0352577227301582,0,0,-0.0141055988167845,0.0375872128679666,-0.015247496636408,0.0262672737872461,0.0110181159934329,0.0286568739108601,0.999999999999494,1,0.999999999999831,0.00987621817380952,0.00774849409099167,0.0162333228996024,-1.88727509883729,-7.45498070071122,-1.91919705735103,1,1,1,-0.0104197567307865,0.0386334798862777,-0.0148472459333799,0.0285062391686253,0.0124934593454506,0.0271909145653049,0.999999745369429,1,1,0.00806597014285714,0.00954437934965851,0.00894134752398517,-1.86246119713304,-6.45386316726003,-1.79192284638014,1,1,1,-0.0123132630986902,-0.015063704956663,0.0117944875759507,0.999999999999968,1,1,1,1,1
"KAT6B-ROBO2",0.00742014771215422,0.00321318850030507,0.00080265012501424,0.013302557234513,0.015,0.0198703170028818,-0.0262866281975595,0.0337067759097137,0.001,0.00423006134969325,-0.0153156388134552,0.0350619561241834,-0.013831419298681,0.0302370782023164,0.00865236621855911,0.0300725068375397,0.999999999942211,0.999999999996272,0.9999947931442,0.0101365857333333,0.00774849409099167,0.0177037304557969,-1.89029128465605,-7.44432133749577,-1.92527955406341,1,1,1,-0.0152882322226333,0.0369278613738726,-0.0171492789364541,0.0285494882862415,0.00656475535715418,0.0261062918863381,0.999999999997064,1,0.999981850845888,0.00470370864333333,0.00954437934965851,0.0104475615163081,-1.87464699301224,-6.46894822332997,-1.80658781172099,1,1,1,-0.0153026453930264,-0.0155855167100255,0.00746190674072227,1,1,1,1,0.999999999727249,1
"KAT6B-RUNX1",-0.019021944120578,0.00392803954675443,-0.0267819947197311,-0.0118614676771542,0,0,-0.0262866281975595,0.00726468407698143,0.45,0.514979253112033,-0.0176327018084917,0.0462033269338423,-0.0312789312705849,0.0396788121252078,-0.00158443745735128,0.0339332530814438,0.999999999979919,1,0.224536973255411,-0.0152306669194444,0.00774849409099167,-0.0053464592019444,-1.89606687270769,-7.57565552550913,-1.95159904286364,1,1,1,-0.013611205527021,0.0506851152227647,-0.0379638205705868,0.0404075930573559,0.00153939233523243,0.0421488944249443,0.999998137360268,1,0.730529884077185,-0.0228132227083333,0.00954437934965851,-0.0187463965309708,-1.87044939459957,-6.60534441191708,-1.8190183150295,1,1,1,-0.0158075796463592,-0.0345605489119545,-0.000355957630595234,0.999999999998265,1,1,1,0.460549757254201,1
"KAT6B-SETD2",-0.0101101981262601,0.00528263612047796,-0.0197477576228342,0.000561864313976274,0.029,0.0366889908256881,-0.0262866281975595,0.0161764300712993,0.247,0.312202566452796,0.0359054512326394,0.0591986019002882,-0.027274704417376,0.0366804789393711,0.048002746205571,0.0527429326632511,3.76447696568629e-08,1,0.999999999999979,-0.0151774094444444,0.00774849409099167,-0.0588313547680755,-1.76261589719516,-7.54551415731667,-1.8241071648937,6.08743470304881e-07,1,1,0.0601887457571083,0.0860894201305555,-0.0166364793484828,0.0291277720564185,0.0717822390722578,0.0829286288578288,5.34684632496309e-15,0.999999999956554,1,-0.00504298603333333,0.00954437934965851,-0.0747761111401002,-1.6857280904153,-6.46558788465244,-1.64526888937511,1.12538384553985e-13,1,1,0.0437014622100091,-0.0207505327184158,0.0548513196954632,1.0256734334241e-20,1.9710767720585e-19,1,1,1,1
"KAT6B-SIAH1",-0.00252114948550906,0.00374643868320603,-0.00976979636625608,0.00428211339047602,0.261,0.280967213114754,-0.0262866281975595,0.0237654787120504,0.047,0.079040243902439,-0.0285721697830385,0.0329159281115729,-0.0291129507265535,0.0245010719949938,-0.00311059393981841,0.0272595626499146,1,1,0.0660156285831593,-0.00365137488333333,0.00774849409099167,0.0171723008087135,-1.92333495331686,-7.55935135007935,-1.95552289055276,1,1,0.414865988157674,-0.0216421308714864,0.0442461145768427,-0.0252803557747379,0.0347466582537921,0.00224730146575156,0.0337402322937004,0.999999999998657,1,0.832474970805142,-0.0013909234375,0.00954437934965851,0.0107068280843279,-1.89055080357916,-6.52223058281428,-1.81726726406051,1,1,1,-0.0261032544935375,-0.0278401720647538,-0.000994520336494997,1,1,1,1,0.214396619001051,0.885638370079109
"KAT6B-SMAD4",0.0211495453643396,0.00290323299852408,0.0156138419416999,0.0262813245913846,0,0,-0.0262866281975595,0.0474361735618991,0,0,-0.0348430468584031,0.0419821856825051,-0.0303551875632918,0.0370698065330679,0.0158796497715554,0.0235805814969587,1,1,1,0.0203675090666667,0.00774849409099167,0.047462061834078,-1.93896594944748,-7.56870214843593,-1.90669773745821,1,1,1,-0.0363787444318835,0.0394785337874341,-0.0279833489358155,0.0350404313971364,0.013536185583932,0.0280298528490799,1,1,0.999999999999928,0.02193158108,0.00954437934965851,0.048765946162225,-1.92743655253658,-6.53994310185161,-1.78934360744739,1,1,1,-0.0356580499511234,-0.0291025711858756,0.0149084544315112,1,1,1,1,1,1
"KAT6B-TACSTD2",0.0110758317547911,0.00245570545502826,0.00630255956887244,0.0156158529842881,0,0,-0.0262866281975595,0.0373624599523505,0.001,0.00423006134969325,0.00537114356199724,0.041309096502227,-0.00747217635279131,0.026156471534655,0.0224210537814552,0.0316158311802905,0.0177475292662513,0.999998046867708,1,0.00957773386666667,0.00774849409099167,-0.00354190378632225,-1.83872672496534,-7.39645284999892,-1.88987936181802,0.112599156971528,1,1,0.00968578984099065,0.0529829552630371,-0.0072886081215673,0.0323272683029965,0.029548327462558,0.0395072698421486,0.00138164755286937,0.999855162538793,1,0.0125739295,0.00954437934965851,-0.00665623969064916,-1.81213700694791,-6.40433195938798,-1.74973672099355,0.0107768509123811,1,1,0.0070023546070735,-0.00739954781891464,0.0252035036188172,0.000284833661197781,0.00191720525252923,0.999999989225775,1,1,1
"KAT6B-TBX3",0.00969466040801385,0.00209929864131764,0.00569438131678269,0.0139124282147207,0,0,-0.0262866281975595,0.0359812886055733,0.001,0.00423006134969325,-0.00111694443825503,0.0371530623732279,-0.00905454670185836,0.0248807986651585,0.0192261899747144,0.0268585005294533,0.690973045982537,0.999999999004507,1,0.0112885877111111,0.00774849409099167,0.00465703805837447,-1.85489914824972,-7.40836396519207,-1.89809356469246,1,1,1,-0.00810561844275798,0.0367091058512422,-0.0133248504927905,0.0253194777988904,0.0133199645583659,0.0249156937573603,0.999959514574946,1,1,0.00810073250833333,0.00954437934965851,0.00666197160143281,-1.85666890817906,-6.44388701984978,-1.78987844167965,1,1,1,-0.00465328610123658,-0.0111523850552334,0.0160517600603806,0.946383975001069,1,1,1,1,1
"KAT6B-TP53",0.0295127403969871,0.00231532658524037,0.0248444100850484,0.0337834021147433,0,0,-0.0262866281975595,0.0557993685945465,0,0,-0.00241272799480078,0.038889384038307,-0.0042099087490257,0.0281239243009432,0.0317839453875583,0.0241358666050151,0.807068148787393,0.983858467047895,1,0.0299867646333333,0.00774849409099167,0.0246509985371424,-1.85812906130894,-7.37189649677717,-1.86580675785233,1,1,1,0.00537489315829596,0.0391163294617817,0.00174764058315397,0.0275182217359093,0.032665968875142,0.023877580208135,0.0194311250712934,0.165347008377425,1,0.0290387163,0.00954437934965851,0.0141194437920455,-1.82292718287045,-6.34511807401334,-1.74202506877563,0.12153618794592,1,1,0.00145842590774509,-0.00116628979458558,0.0322297018037544,0.0808455068204051,0.387007733010315,0.458098498262532,1,1,1
"KAT6B-TTI2",-0.0448214926553133,0.00520811632306331,-0.0541885489031776,-0.0349320979968612,0,0,-0.0262866281975595,-0.0185348644577538,0.065,0.102910447761194,-0.0203405197816675,0.0663759631180772,-0.0603021162463781,0.0453414673370458,-0.000547940922789353,0.0573909163769825,0.999965820541005,1,0.451500283884198,-0.0432898049,0.00774849409099167,-0.0279175116968242,-1.90281646957468,-7.79412429277494,-1.94893414278383,1,1,1,-0.00956544285626836,0.0984999075738824,-0.0759245983234379,0.0520086828071208,0.0223694578897186,0.0734625606982328,0.930678190632157,1,0.999993213397216,-0.0463531795638889,0.00954437934965851,-0.0439686340708411,-1.86032284920276,-6.85409864788837,-1.76749403754706,1,1,1,-0.0169755854627754,-0.0670484161063638,0.0081378349950676,0.997537428045278,1,1,1,0.81052151679297,1
"KAT6B-UNC5D",0.0073479501798385,0.00233488988391658,0.00290456086046458,0.0119457966194109,0,0,-0.0262866281975595,0.033634578377398,0.001,0.00423006134969325,-0.0181235765781432,0.0556317072067472,-0.0274414428285056,0.038451927063738,0.0181816619448069,0.0315915457853826,0.999999994978228,1,1,0.00886379569444444,0.00774849409099167,0.019238878181596,-1.89729044343517,-7.54676926199128,-1.90077911426975,1,1,1,-0.0182581783524461,0.0442262615601185,-0.0226429073083023,0.0315018639261166,0.0102168343391895,0.0291048367615637,0.999999999999001,1,0.999999999323897,0.00583210538333333,0.00954437934965851,0.0145459043861209,-1.88208076922632,-6.50494757342882,-1.79755419968717,1,1,1,-0.0182060532580098,-0.0245700898872333,0.0138734788191888,1,1,1,1,1,1
"KAT6B-USP9X",-0.0518487591026591,0.00557384572742206,-0.063153955868076,-0.0410653909865282,0,0,-0.0262866281975595,-0.0255621309050996,0.026,0.0487146739130435,0.0570848882994281,0.11109775349406,-0.0671688622908219,0.0440970061115161,0.06916679633025,0.10631078276502,2.72603008550937e-10,1,0.999999999999997,-0.0491751101266667,0.00774849409099167,-0.11992033665042,-1.70982333008516,-7.84581295288265,-1.76969301396739,6.23226878169902e-09,1,1,0.0520787347112971,0.0651698544637496,-0.0651948830885819,0.0423430180048296,0.0616434166180608,0.0631823006725723,1.99451381085305e-18,1,1,-0.0545224041333333,0.00954437934965851,-0.117253315242774,-1.70602745093335,-6.78378759860447,-1.67034780715906,5.18573590821793e-17,1,1,0.0533603449784658,-0.0661418343963083,0.0636071529492958,3.46773836746376e-26,9.01611975540577e-25,1,1,1,1
"KAT6B-WDR11",0.00226620456905899,0.00226115198520026,-0.00226825279669424,0.00654395786469412,0.151,0.170400163666121,-0.0262866281975595,0.0285528327666184,0.003,0.00946681922196796,-0.00348016299319094,0.0879383070882255,-0.0331398478611262,0.0450942825752839,0.0386110369304352,0.0582376377280415,0.749995560128158,1,1,0.00541129122222222,0.00774849409099167,0.00468302096469926,-1.86078978518041,-7.5896633662702,-1.84825386096287,1,1,1,-0.00189431036384248,0.111886864973056,-0.0457472604575035,0.0540586712007471,0.0430545288738694,0.0781152649413502,0.610939036923554,1,1,-0.000878882469444444,0.00954437934965851,-0.00844849020560769,-1.84112200185916,-6.65634873155732,-1.71632841186318,1,1,1,-0.00287460596865105,-0.0383129631447164,0.0401984874164099,0.815803186564905,1,1,1,1,1
"KDM5C-KDM6A",-0.0306893056880713,0.008692532130902,-0.047673969580726,-0.0138982830342939,0,0,-0.0262866281975595,-0.00440267749051184,0.783,0.824871657754011,-0.0171107042762683,0.0367693383785018,-0.0347724931111083,0.0386443980996584,-0.01630740976516,0.0406340275164627,0.999957151633608,0.999999999999999,3.21594597670663e-05,-0.0339691986,-0.0103141150907165,-0.00654437923301518,-1.89476572435024,-7.60195292013699,-1.98945276332459,1,1,0.000576262752042296,-0.0104670736653274,0.0525086284882208,-0.033204272464663,0.0465826375884765,-0.00467221649399778,0.0511275410551397,0.978012905154693,0.999999999994561,0.154358768108574,-0.0274094152933333,-0.00896660017068992,-0.00797574145731597,-1.86257963143695,-6.57415543680266,-1.83438306057447,1,1,0.73625800903586,-0.0149248251785776,-0.0341331941092215,-0.0118031952163077,0.99975555997334,1,1,1,6.55919699880203e-05,0.000621249658600821
"KDM5C-KLLN",-0.0115060227275128,0.00711368813530112,-0.0254555413196901,0.00284859628621752,0.059,0.0711819772528434,-0.0262866281975595,0.0147806054700466,0.331,0.400393859649123,-0.00838600720509093,0.0287335490581796,-0.0198240540748021,0.0277175249418794,0.00405148413637784,0.0270119497195643,0.997756908192185,0.999999999999583,0.938690982138009,-0.00738656273333333,-0.0103141150907165,0.0113135595624741,-1.87301825513319,-7.48943022314375,-1.93710872147414,1,1,1,-0.0163969500196512,0.0575238572458411,-0.0296048550849977,0.0495467804123134,-0.0024175760013201,0.0534506971266415,0.999665585119023,0.999999999973669,0.293908511835263,-0.0156254810666667,-0.00896660017068992,0.00973806912367443,-1.87742211405059,-6.5505687145798,-1.82880608713365,1,1,1,-0.00998566659591455,-0.0221553828410109,0.00273544928319888,0.999996677307651,1,1,1,0.631167246619649,1
"KDM5C-KMT2C",-0.00790118952999601,0.00576814549957944,-0.0198270842610644,0.0030409839073029,0.073,0.0868567730802416,-0.0262866281975595,0.0183854386675634,0.196,0.255950757575758,-0.0123615058117907,0.037784371692147,-0.0242666868375803,0.0350363517014925,0.00562425394801186,0.0336376303761338,0.999945524134041,0.999999999999999,0.978384081673287,-0.00628092707777778,-0.0103141150907165,0.0163946938247294,-1.88292771478162,-7.52287164261265,-1.9330650278806,1,1,1,-0.0198193760382758,0.0433870318917031,-0.0325286002644349,0.0388209568832606,0.00318777289282577,0.038088671753502,0.999999681510297,1,0.826635523192705,-0.00952145133333333,-0.00896660017068992,0.0192645248756324,-1.88598844758651,-6.56972780565588,-1.81494095785441,1,1,1,-0.015578120190702,-0.0279753943022704,0.00455663146347681,0.999999998498763,1,1,1,0.980423285310959,1
"KDM5C-MAP3K1",0.00429164520908226,0.00506620325254535,-0.00621293423360808,0.0135445085974578,0.179,0.198744766505636,-0.0262866281975595,0.0305782734066417,0.029,0.0531088977423639,0.00695550853095113,0.0456394313513913,-0.0064199260889808,0.0413549177021096,0.0176796848421542,0.0360242780638257,0.0177471526165328,0.984822525357673,0.99999999924638,0.00430425022222222,-0.0103141150907165,0.00766285678198762,-1.83477748430864,-7.38853215424546,-1.90206973008593,0.112599156971528,1,1,-0.00189808428916374,0.0420163053676396,-0.0145619724606658,0.0350874935921498,0.0169429285492798,0.0328711575873603,0.713915266523138,0.999999964352813,0.999999998435334,0.00427904037777778,-0.00896660017068992,0.0151437248376314,-1.84113144799558,-6.45199379078914,-1.78091684712833,1,1,1,0.00216338552327892,-0.0111540486906139,0.0172776582314074,0.0680189658624231,0.33529051573819,0.999884234429113,1,1,1
"KDM5C-MLH1",-0.00640564397698593,0.00875177413270536,-0.023133984991263,0.00985805102716911,0.231,0.251221608832808,-0.0262866281975595,0.0198809842205735,0.294,0.363284946236559,0.000342048622518911,0.0449999852892988,-0.012970615494375,0.0381851658246066,0.00721659222800498,0.0428813224318997,0.47125924464173,0.99825336971786,0.947995926095473,-0.00609607188888889,-0.0103141150907165,0.00387599457930873,-1.85126241376848,-7.43784173347776,-1.92897102248074,1,1,1,-0.00566489680649548,0.0451730773230388,-0.0203795905463022,0.0387422051088664,0.00799947773980671,0.0391979433779319,0.859325401417929,0.999996694569201,0.957518410376746,-0.006715216,-0.00896660017068992,0.00791628097718541,-1.85055978105965,-6.49011622209145,-1.80303894943053,1,1,1,-0.00264989348030008,-0.0166214566559432,0.00764309704846214,0.771035024682608,1,0.999998467978699,1,0.995605175231947,1
"KDM5C-MLLT4",-0.00917972472923962,0.00681243599926788,-0.0225159921819614,0.00433203490062218,0.081,0.0955508982035928,-0.0262866281975595,0.0171069034683198,0.237,0.30121935483871,-0.0149398885247185,0.0412769989400633,-0.0282957155842212,0.0395955305208825,-0.00176884732938621,0.0371022173861978,0.999984499872463,1,0.285988325204548,-0.0151246743888889,-0.0103141150907165,0.0101293292265462,-1.88935467702704,-7.55319970427409,-1.95207317265213,1,1,1,-0.0122014253374231,0.0476719206491921,-0.0240279476831989,0.0439171756481373,0.00859174723466468,0.044564243431573,0.998440702282387,0.999999999949508,0.987412708758951,-0.00323477511111111,-0.00896660017068992,0.0179332503970019,-1.86692071428604,-6.51402364301016,-1.80157393926445,1,1,1,-0.0137665244693941,-0.0263820917672447,0.00247262007493751,0.999998759392538,1,1,1,0.639460717888575,1
"KDM5C-MYSM1",-0.027457396257788,0.00600456121198434,-0.0391611008017512,-0.0166579711874491,0,0,-0.0262866281975595,-0.00117076806022856,0.938,0.951104411764706,-0.0241370350388111,0.0396128989784689,-0.0375198608531536,0.0359172633383525,-0.0168189433856575,0.0345863816280941,0.99999999999683,1,5.40960484056043e-08,-0.0302017692,-0.0103141150907165,0.00424938092952763,-1.9122797893912,-7.62263342244338,-1.9907679495704,1,1,2.02883545961142e-06,-0.0241967569048704,0.0374524433362411,-0.0383263976424066,0.0331179907456162,-0.0105833827424638,0.033711688209954,0.999999999530223,1,0.0009791739957786,-0.02471302348,-0.00896660017068992,0.00845033359556035,-1.89694503344488,-6.60772035329185,-1.84900464538101,1,1,0.0096176645807587,-0.0241685689043829,-0.0379557793823741,-0.0136213173316973,1,1,1,1,1.30629565867307e-09,2.74944133873094e-08
"KDM5C-NCOA3",-0.0116111708866253,0.00729306841223943,-0.0262181288873161,0.00149771182969314,0.038,0.0474226244343891,-0.0262866281975595,0.0146754573109342,0.344,0.412859878154917,0.0126505686709414,0.0437897871973065,-0.00912790298016689,0.0419957643589876,0.0116685749311083,0.0408239881534045,0.00155262460948652,0.992003672915392,0.998490041764093,-0.01010989672,-0.0103141150907165,-0.0124463503002249,-1.82058178856433,-7.40891614634333,-1.91752468506891,0.0114376679565507,1,1,0.00591429165996479,0.0409760019889589,-0.0159039586908892,0.0350377507516989,0.0087058052775207,0.0390138147857973,0.0738296099936181,0.99999555900616,0.992816704105264,-0.0131124450733333,-0.00896660017068992,-0.0100601365626082,-1.82157706822987,-6.46078772966881,-1.80129181061566,0.407311107029642,1,1,0.00905906677837738,-0.0131230217082919,0.0101200493400139,0.00115475680959214,0.00743304625980185,0.999967908439313,1,0.999962198336557,1
"KDM5C-NCOR1",-0.0139240917939444,0.0079477100510632,-0.0290502861153495,0.00207809675798017,0.046,0.0567896150402865,-0.0262866281975595,0.012362536403615,0.437,0.502185833333333,0.0225437546075401,0.0565259248666344,-0.00768538309976046,0.0469833424119855,0.0186232081739673,0.0472835483627866,7.2252385499132e-08,0.984092604968267,0.999999317801553,-0.0116059295333333,-0.0103141150907165,-0.023835569050157,-1.79592170525604,-7.39805773985584,-1.89964387016416,1.11403096711452e-06,1,1,0.0125776060959765,0.0540738238869319,-0.0168333171699823,0.0465498571946323,0.0131686624526255,0.0503882366957763,0.00658979289438758,0.999923404924739,0.998326538808448,-0.0162422608133333,-0.00896660017068992,-0.0198532667386199,-1.80489878983817,-6.46687774868568,-1.79025269550327,0.0462331501479255,1,1,0.0173398299774479,-0.0123017458727681,0.0160691436842166,1.06963802398245e-08,1.01310001414338e-07,0.999871589550357,1,0.999998597841177,1
"KDM5C-NF1",-0.0134521398016786,0.00617933973122814,-0.0253519342413838,-0.00123259793344812,0.014,0.0186171648987464,-0.0262866281975595,0.0128344883958808,0.393,0.460056876061121,-0.0202847634284765,0.0378291756674537,-0.0318333632008712,0.0373230368679961,-0.00212128313427203,0.0337107519596758,0.999999989116758,1,0.254590401185092,-0.0136698829066667,-0.0103141150907165,0.0169289956125264,-1.90267748943992,-7.57982894963344,-1.95297930805466,1,1,1,-0.0209686589902456,0.0393331542975117,-0.0329271314539224,0.0359148182613427,-0.00127592496298988,0.0338579169655356,0.999999941116299,1,0.354723687362056,-0.0132343974266667,-0.00896660017068992,0.0167008617342689,-1.88886510322205,-6.57233935176795,-1.82598215243535,1,1,1,-0.0206133863952408,-0.0324012705475829,-0.00170044523556064,0.999999999999998,1,1,1,0.307459221339207,1
"KDM5C-NF2",0.00193423460593803,0.00634399133760184,-0.0099654994582121,0.013942443588041,0.37,0.384498869630746,-0.0262866281975595,0.0282208628034975,0.07,0.109320498301246,-0.0317886933168886,0.0414284504230902,-0.0432764789820446,0.0427452148857902,0.0132338267984894,0.0354940309297341,0.999999999997709,1,0.999860968169546,0.00174604113333333,-0.0103141150907165,0.0438488495409384,-1.93135256653227,-7.66596571927048,-1.91350032059955,1,1,1,-0.0201762614895183,0.0444834424794618,-0.0339960500398003,0.0347234914233965,0.015942216330282,0.0343843081845196,0.999996423616156,1,0.999997837809394,0.00212242778,-0.00896660017068992,0.0312652894402083,-1.88688173199728,-6.5793438980888,-1.78339216214435,1,1,1,-0.0263948892791883,-0.0376854897604856,0.0146310220663313,0.999999999993605,1,1,1,0.999999990031698,1
"KDM5C-NFIA",-0.017022845949363,0.00583615506537198,-0.0276990035177015,-0.00502241210631326,0.001,0.00149728555917481,-0.0262866281975595,0.00926378224819644,0.539,0.600873888439774,-0.00919432436118198,0.032823491952152,-0.0280301899583713,0.0313362151780596,-0.00217368740281067,0.032488941135059,0.987868608973112,0.999999999999893,0.253763433860633,-0.021009553,-0.0103141150907165,-0.00150111354810149,-1.87503309327901,-7.5512009899288,-1.95311404284127,1,1,1,-0.00632297285436515,0.0298587857261019,-0.0238305498086336,0.0239616087314619,0.00447143922093515,0.0260344714190277,0.955525797370469,0.999999999999999,0.935384744705557,-0.0130361377333333,-0.00896660017068992,0.00225343529172175,-1.85220694564038,-6.51273010898961,-1.81176574076682,1,1,1,-0.00762314439148432,-0.0253800861119544,0.00187295077829494,0.998398073243655,1,1,1,0.578735033313732,1
