"","f.avg","f.se","l","u","p_f.avg_vs_0","p.adj_I","f.ctrl","diff","p_f.avg_vs_CTRL","p.adj_II","Rep1_Add.mean","Rep1_Add.sd","Rep1_Max.mean","Rep1_Max.sd","Rep1_Min.mean","Rep1_Min.sd","Rep1_p.value_Add","Rep1_p.value_Max","Rep1_p.value_Min","Rep1_avg.f.DKO","Rep1_avg.f.SKO1","Rep1_avg.f.SKO2","Rep1_z_Add","Rep1_z_Max","Rep1_z_Min","Rep1_p.adj_Add","Rep1_p.adj_Max","Rep1_p.adj_Min","Rep2_Add.mean","Rep2_Add.sd","Rep2_Max.mean","Rep2_Max.sd","Rep2_Min.mean","Rep2_Min.sd","Rep2_p.value_Add","Rep2_p.value_Max","Rep2_p.value_Min","Rep2_avg.f.DKO","Rep2_avg.f.SKO1","Rep2_avg.f.SKO2","Rep2_z_Add","Rep2_z_Max","Rep2_z_Min","Rep2_p.adj_Add","Rep2_p.adj_Max","Rep2_p.adj_Min","gi.Weighted.Avg.Add","gi.Weighted.Avg.Max","gi.Weighted.Avg.Min","fisher.p.Add","fisher.p.Add.adj","fisher.p.Max","fisher.p.Max.adj","fisher.p.Min","fisher.p.Min.adj"
"CSMD1-NCOR1",-0.105758330779877,0.00815807837217433,-0.121358227828157,-0.0864165772830733,0,0,-0.153079628839346,0.0473212980594681,0.001,0.00267248062015504,0.0763532313918113,0.0815302223342447,-0.0396139729079335,0.0715009443299458,0.0050120672997448,0.0671068677951353,8.65723924198601e-20,0.999999989617089,0.793818522589148,-0.110955137,-0.0870875139988696,-0.100220854392942,-0.0576310963680706,-8.23149645950148,-1.48534755404933,5.97890585149658e-19,1,1,0.024142414239125,0.0813655075324594,-0.0588132025171199,0.0759351532839126,-0.0176059095770884,0.0644526109980956,0.00169719606969654,0.999999999999997,0.00204388737547108,-0.100561526333333,-0.0529878401636549,-0.0717161004088035,-0.404754527843884,-12.4971047817545,-1.06044313704443,0.00309983744961104,1,0.00891511401274556,0.0501950290091949,-0.0486366838144842,-0.00675306077143954,7.53342388464154e-21,3.1611772376692e-20,1,1,0.0120449382088447,0.0383932405406925
"CSMD1-NF1",-0.106288128648468,0.00635086129635644,-0.118614632272528,-0.0950615526512967,0,0,-0.153079628839346,0.0467915001908777,0.001,0.00267248062015504,0.0213274003650971,0.0916432282224356,-0.0815441991063833,0.0778429389158526,-0.014707941041853,0.0613013478122079,0.0222774363788601,1,0.00670097319916579,-0.117579540513333,-0.0870875139988696,-0.0518194268795608,-0.321672535143527,-8.5713619101383,-1.53259231145856,0.0298684334058327,1,0.0448762144550194,0.0308576737762672,0.0809351520002504,-0.0560150212799078,0.0668163519546252,-0.00812401681049171,0.051254719202727,5.11865768147582e-06,1,0.0305710142065308,-0.0949967118666667,-0.0529878401636549,-0.0728665454792789,-0.377061312302177,-12.4637055785463,-1.03857524801472,1.32565236047596e-05,1,0.0894860150946133,0.0266815999324058,-0.0668449015276415,-0.0108329502909879,1.93701441634327e-06,3.28030793878822e-06,1,1,0.00194473579945668,0.00760684268460046
"CSMD1-NF2",-0.0515132889804244,0.00528146241941019,-0.0617484035900797,-0.0417282021529927,0,0,-0.153079628839346,0.101566339858921,0,0,0.0888372143864725,0.0755456073293388,-0.00946328788375525,0.0553772182595336,0.0448442088035611,0.0607904061531381,1.63758055522058e-32,0.974727219124087,1,-0.0534562934666667,-0.0870875139988696,-0.0552059938542696,0.00227329344402291,-7.98711008046663,-1.38991859530651,3.94805784767725e-31,1,1,-0.00320472686913945,0.0766921935072431,-0.0631487326374437,0.0554073127891269,0.0103737239449709,0.0562124328954258,0.628661467762754,1,0.986710423803084,-0.0495702818233333,-0.0529878401636549,0.00662228520946102,-0.517532041352017,-12.548853842744,-0.995914299183298,0.684967219600174,1,1,0.0435094226607382,-0.0362914266533814,0.0262623004215942,7.68547388690691e-31,5.82339335659346e-30,0.999677918408615,1,0.999911299777044,1
"CSMD1-NFIA",-0.119947651794852,0.0080327493728162,-0.134000045063661,-0.102281119183772,0,0,-0.153079628839346,0.0331319770444932,0.005,0.0112479608482871,0.0812370887254402,0.117051785399783,-0.0679110777241694,0.0982385519724584,0.0142596281162763,0.0737941153139622,1.4999966372546e-13,0.999999999999978,0.981951656803102,-0.134888538333333,-0.0870875139988696,-0.129038113059904,-0.0341959079650208,-8.46085864406425,-1.46319245351204,5.86724348377462e-13,1,1,0.046488640661759,0.0961130653395554,-0.0652703456189531,0.0819002174213863,0.00675222694737885,0.065381847045619,3.11629250858818e-07,1,0.848124499000969,-0.105006759333333,-0.0529878401636549,-0.0985075598314375,-0.312600403130907,-12.5741775001814,-1.00426648122271,9.52120706540996e-07,1,1,0.0604822190082861,-0.0663531551573915,0.0100538064662817,2.12731338027962e-18,7.64449198441945e-18,1,1,0.985173712314961,1
"CSMD1-PBRM1",-0.11842099904052,0.0149236725221163,-0.147540201607019,-0.0887372131896582,0,0,-0.153079628839346,0.0346586297988254,0.063,0.0983884484711212,0.0607846764108121,0.186513040241073,-0.0875374599235125,0.152253298555491,0.0132219800009914,0.143566057899147,0.000747512505915856,0.999999980191222,0.839790858594589,-0.135100156333333,-0.0870875139988696,-0.108797318745276,-0.13233680421721,-8.6199402860039,-1.46567842778921,0.00117440945834647,1,1,0.0638710025294184,0.133394372165332,-0.0639901796667555,0.107659424408393,0.0261193317378406,0.102930382521135,6.02313096848913e-07,0.999999999487343,0.994841499624062,-0.101741850458333,-0.0529878401636549,-0.112625012824097,-0.24091687531451,-12.5588973881539,-0.959600536478363,1.74381477384642e-06,1,1,0.0628265551586714,-0.0718392813038967,0.0217405698395543,1.01398894847528e-08,2.00679006817645e-08,1,1,0.985652773607878,1
"CSMD1-PTEN",-0.0740038157225846,0.0117470412199723,-0.0951892657748545,-0.0459474291829259,0,0,-0.153079628839346,0.0790758131167609,0,0,-0.00154004917267187,0.120180964785218,-0.0951810584947223,0.10901876501033,0.0112047451553837,0.068341434857612,0.929195192530803,0.999999988149205,0.860796028915809,-0.0824362641666667,-0.0870875139988696,0.0061912990048748,-0.431401987010348,-8.6818954746212,-1.47051127416875,0.939110385134028,1,1,-0.0479799064383801,0.0943224459474867,-0.106770990398508,0.0846787295394349,-0.00678027520653826,0.059150368033014,0.00186910162988712,0.999999999999257,0.240274349987947,-0.0655713591666667,-0.0529878401636549,0.0353963874353683,-0.702181449445833,-13.0695308567948,-1.03547620513339,0.00339976510456835,1,0.490159673975412,-0.030278138913369,-0.102409776206343,0.000922372715350936,0.0127751461122294,0.0160872210302148,1,1,0.532760324052777,0.979806088341168
"CSMD1-PTPN22",-0.0707677093401211,0.0144217746159141,-0.0971212097735556,-0.0389887226584674,0,0,-0.153079628839346,0.0823119194992245,0,0,0.0912227242515997,0.140571768313473,-0.0272377917538616,0.121790136491345,0.0397272122554613,0.113599288230787,9.03704208451757e-11,0.991114908608344,0.999669778342958,-0.07873330375,-0.0870875139988696,-0.0828685140027301,0.0137201620373467,-8.13118132251214,-1.40217778183378,2.72343586456143e-10,1,1,0.0487537940556693,0.125616059180982,-0.0312870182195523,0.113778920609618,0.0172387010252216,0.105138648649107,5.56245544093003e-05,0.99794303085726,0.948779535544484,-0.06280211125,-0.0529878401636549,-0.0585680651420144,-0.303259084180294,-12.1685511446005,-0.98008174753166,0.000125897015648368,1,1,0.0676096595191393,-0.0293999517166093,0.0276144152292616,1.7052960080653e-13,4.48655259264799e-13,0.999940117021039,1,0.998648718647255,1
"CSMD1-RB1",-0.0924175203070438,0.00708815540552976,-0.106235887240369,-0.0778965130923458,0,0,-0.153079628839346,0.0606621085323017,0.001,0.00267248062015504,0.0873261776254969,0.080111254127043,-0.0262783305465016,0.0739300330303926,0.0205566737100541,0.0665326845105913,6.10379428591056e-26,0.999956711177624,0.999571819958198,-0.0930478344619444,-0.0870875139988696,-0.0932864980885717,-0.00497741614029761,-8.12340440964588,-1.44810613172558,7.56414133001626e-25,1,1,0.0385779450168243,0.0713007207741736,-0.0498834382474509,0.0627182982824172,-0.00332581673572477,0.0546100423233976,7.87125858409493e-09,1,0.241058575769122,-0.0917872,-0.0529878401636549,-0.0773773048531694,-0.345223505539434,-12.3905187581339,-1.02750926052043,3.04294136516323e-08,1,0.491004103640331,0.0601250156588528,-0.0400046875959727,0.00628750668746821,3.73394260674042e-32,3.00073205850776e-31,0.999999999063025,1,0.583869435269412,1
"CSMD1-RBL2",-0.0964653746706927,0.0114062335487696,-0.117155694012307,-0.0731287789627691,0,0,-0.153079628839346,0.0566142541686529,0.001,0.00267248062015504,0.0986923671546194,0.106031852969556,-0.0326310568662965,0.106899125824023,0.0202179166875826,0.091928397035566,6.55214424688952e-18,0.999500383823769,0.985208501422037,-0.111105507333333,-0.0870875139988696,-0.122710360489083,0.0495632419591145,-8.17489643316206,-1.44891771826602,3.68141664041335e-17,1,1,0.0584860473261484,0.0959380345382015,-0.0353479842497102,0.0917892028885787,0.0120087923091919,0.0767293470938357,6.42957545912892e-11,0.999991267947938,0.953299355753431,-0.0818252392666667,-0.0529878401636549,-0.0873234464291601,-0.263124017763998,-12.2170229976239,-0.992143375547594,3.22940040106248e-10,1,1,0.0765848284008725,-0.0341949503753195,0.0153795265601808,2.69760395050506e-26,1.58275346830518e-25,0.999999870771358,1,0.99811295269358,1
"CSMD1-RHOBTB1",-0.113638559017173,0.00647752834251638,-0.126111095260661,-0.101055699763596,0,0,-0.153079628839346,0.0394410698221726,0.001,0.00267248062015504,0.069373586329213,0.0718194409370234,-0.0502290413188492,0.0635437737376543,-0.00439729335193785,0.0511664462053918,1.95375398411848e-20,0.999999999999999,0.188626088043382,-0.123999921,-0.0870875139988696,-0.106285993330343,-0.0911229217541473,-8.31753689705939,-1.50789029103322,1.41567091963995e-19,1,0.672360733186893,0.0243945152014557,0.0810108570645406,-0.065715558309668,0.0692293565671871,-0.013167125755543,0.0549567916064115,0.0014734013360056,1,0.0118610519497809,-0.103277199266667,-0.0529878401636549,-0.0746838743044674,-0.403714882801205,-12.5794915766716,-1.05020606366407,0.00271728813844704,1,0.0400197325328485,0.0495794025251187,-0.0573103532828182,-0.00846938133022833,1.52287445584507e-21,6.75361715200856e-21,1,1,0.0158904141717265,0.0488103864740978
"CSMD1-ROBO1",-0.109618481466436,0.00790638590655663,-0.123699549856355,-0.0940017870739571,0,0,-0.153079628839346,0.0434611473729098,0.001,0.00267248062015504,0.0463238942534713,0.116729563906193,-0.0742000091591777,0.0961770029972301,0.00104301031741091,0.0932038067927023,4.56851572148381e-06,1,0.553984488523888,-0.119480893095238,-0.0870875139988696,-0.0787172733498398,-0.201726864401654,-8.51183357813847,-1.49485653249526,8.98791075176192e-06,1,1,0.0278365552366693,0.0957381445978515,-0.0671911553999754,0.0750041600254275,-0.0047283572204982,0.0702306474981466,0.000212169152287568,1,0.205925875269072,-0.0997560678571429,-0.0529878401636549,-0.0746047829301572,-0.389520173561579,-12.5971043625831,-1.03074391001876,0.000442352666561816,1,0.427387055970793,0.0352713660198073,-0.069841742283142,-0.0026382070025363,2.10865461621855e-08,4.08783044021316e-08,1,1,0.361730612233686,0.727223670394533
"CSMD1-ROBO2",-0.112415339284663,0.00802448622957976,-0.127597136741848,-0.0969912959531499,0,0,-0.153079628839346,0.0406642895546826,0.001,0.00267248062015504,0.0823371263296451,0.113908656299815,-0.0487722140435076,0.0948668257151231,0.0156392410398194,0.0859880772477295,1.35299837074831e-15,0.999999996603989,0.981326851553638,-0.115470099333333,-0.0870875139988696,-0.110719711664109,-0.0289173777492686,-8.30572858350318,-1.45988720755259,6.22942999865369e-15,1,1,0.0222303435664834,0.0782200531946947,-0.0694146521051333,0.0649906941478619,-0.0177155801617166,0.0573792068705613,0.00284701345616974,1,0.000346272031510014,-0.109360575833333,-0.0529878401636549,-0.0786030792361618,-0.412639760719184,-12.6236441082225,-1.06069606799752,0.00498697469336998,1,0.00185717405768321,0.0414910767918932,-0.0628211407376894,-0.00743921780498303,1.58309444876394e-16,4.95090386570988e-16,1,1,0.00305388296992055,0.0115698537660418
"CSMD1-RUNX1",-0.116998059086404,0.00779551099054207,-0.131383422195211,-0.101209259658735,0,0,-0.153079628839346,0.0360815697529416,0.001,0.00267248062015504,0.0741266941191106,0.164039199414821,-0.0832313929307115,0.133436168621838,0.0271903464942665,0.0915290678787331,1.47081323506907e-07,0.999999999999656,0.999737850820189,-0.130167740555556,-0.0870875139988696,-0.117206920675797,-0.0683151350095891,-8.58503745976933,-1.43221332600292,3.38006646395422e-07,1,1,0.0062706268783141,0.133368416436152,-0.0899249503209951,0.109309560261769,-0.00763279891180191,0.0762990184962114,0.546546907297516,1,0.111269600436625,-0.103828376111111,-0.0529878401636549,-0.0571111628257703,-0.47845640887485,-12.8684558483855,-1.03744236254951,0.604438030922858,1,0.256151892671813,0.033274501314115,-0.0872369397222329,0.00664445752824901,1.39361968795472e-06,2.38136560080923e-06,1,1,0.355531245314509,0.717556212004625
"CSMD1-SETD2",-0.151764981636865,0.0143887273604829,-0.179084791648757,-0.123457419851012,0,0,-0.153079628839346,0.00131464720248062,0.937,0.947999266324285,0.150437549658651,0.10536707045191,-0.0602621887233526,0.102074083628105,0.0633500356597813,0.0950291416520053,2.90699341828608e-21,0.999998397380578,0.999999750165103,-0.147349702722222,-0.0870875139988696,-0.210699738382004,0.297862489478519,-8.39886057386949,-1.34558274689639,2.30818758841158e-20,1,1,0.0831509662628266,0.100700217718264,-0.0900449696484322,0.0952684745319198,0.0313378452445922,0.0828812260717336,1.07027677987538e-08,0.999999999990357,0.995563521136864,-0.156180261666667,-0.0529878401636549,-0.172021216765838,-0.161407782873266,-12.86988840388,-0.94756518899292,4.00900285343149e-08,1,1,0.115271184585637,-0.0761794561849652,0.0451682565920624,2.07335988136196e-27,1.2847080386383e-26,0.999999999998716,1,0.999990143135939,1
"CSMD1-SIAH1",-0.111844444372662,0.00992620531875439,-0.129781474141069,-0.0912799754773289,0,0,-0.153079628839346,0.0412351844666833,0.003,0.00724518388791594,0.0996443593694647,0.100892115761576,-0.0451824047826726,0.0858234799873462,0.0281776379021373,0.0814863416330891,2.41341970609616e-16,0.99999893343491,0.999134804370664,-0.11664912625,-0.0870875139988696,-0.129205971620595,0.0541313764047123,-8.27663138435239,-1.42984799520543,1.16370710192128e-15,1,1,0.0500267433808543,0.0747843093035316,-0.0588674113597213,0.0687872549673721,0.00185438474057565,0.063088773752573,4.59719436096102e-08,0.999999999998769,0.604863278827446,-0.10703977,-0.0529878401636549,-0.104078673217199,-0.298009538747085,-12.4977518206688,-1.01556227126167,1.59578003210322e-07,1,1,0.0676210648929512,-0.0535147409695659,0.0117196855508167,5.97525158880251e-22,2.71341904340826e-21,0.999999999999431,1,0.90869667555655,1
"CSMD1-SMAD4",0.157005831669727,0.0114747101422134,0.133950412712069,0.179487694878639,0,0,-0.153079628839346,0.310085460509072,0,0,0.0454481327124623,0.106116720632522,-0.0416393812864073,0.0965365370292416,0.250820623565536,0.106048450136521,0.000348663191683604,0.999782674595971,1,0.163733109566667,-0.0870875139988696,0.205372490853074,-0.20592920597465,-8.24791340721876,-0.896444881762143,0.000561758678216839,1,1,-0.0103060283730249,0.0891085279524451,-0.0632938685366798,0.0771366840091931,0.203266390496988,0.090893730576429,0.321376986337331,0.99999999995001,1,0.150278550333333,-0.0529878401636549,0.213572418870013,-0.546817264370731,-12.5505861906445,-0.551050016213906,0.380827420807239,1,1,0.0127502911788457,-0.0548556904307848,0.2234057446132,0.00113134130500913,0.0015465552272599,0.999999976383113,1,1,1
"CSMD1-TACSTD2",-0.0904394597332635,0.00910019450795412,-0.106846083075221,-0.070247506707052,0,0,-0.153079628839346,0.062640169106082,0.001,0.00267248062015504,0.108505566133991,0.108875182823267,-0.0286947531057249,0.0882128593387786,0.0441272772397156,0.0857762542456528,9.4373733402259e-21,0.99956920770867,0.999999919708842,-0.093073042,-0.0870875139988696,-0.114491094135121,0.0966518752274622,-8.1429907228256,-1.39163620400252,7.07003223115228e-20,1,1,-0.000207410046607049,0.113066436535886,-0.0835197463165416,0.0918111174965908,-0.00449354429673208,0.0750725885308189,0.984713319260715,1,0.264449493262142,-0.0878058805666667,-0.0529878401636549,-0.0346106303564047,-0.505171336549161,-12.7920030771032,-1.03020236593194,0.986200801616094,1,0.526516558657057,0.0562013349879545,-0.0550118639655191,0.0165956642994087,4.37937808042802e-19,1.63119531872122e-18,0.999999907195673,1,0.616195057638647,1
"CSMD1-TBX3",-0.0903860026745446,0.0053886091069046,-0.0998845356156143,-0.079902133919123,0,0,-0.153079628839346,0.0626936261648009,0,0,0.126470771597763,0.0849664360809337,-0.0194459912856694,0.0661291579829834,0.0493385764945431,0.0664363102828198,2.76016392759503e-44,0.999487073308231,1,-0.0965781863888889,-0.0870875139988696,-0.135961443987782,0.182857909921389,-8.06802488341112,-1.37915108914778,1.74284636571e-42,1,1,0.0613180305349759,0.0893155259828349,-0.0451824079194113,0.0727449155823094,0.0223066150377205,0.0500695418749852,1.78295947103234e-14,0.999999999999982,0.999998313375417,-0.0841938234166667,-0.0529878401636549,-0.0925240137879876,-0.251445136109644,-12.3344070720406,-0.968393724479146,1.58671426750932e-13,1,1,0.0955192323694203,-0.0310909305073976,0.0320986310232362,6.5431292428962e-56,2.89206312536012e-54,0.999999868430607,1,0.999999999998578,1
"CSMD1-TP53",-0.049706643654723,0.00702711929121453,-0.0633288568505843,-0.0362485805603797,0,0,-0.153079628839346,0.103372985184623,0,0,0.00394819096804291,0.106214580922525,-0.0914741434229964,0.0950070226413923,0.0259260690910393,0.0482730249041801,0.722544127879854,1,0.999997396946256,-0.0694962653,-0.0870875139988696,0.0136430577308267,-0.405066667832779,-8.65184907431413,-1.43524225368787,0.752035724936175,1,1,-0.0180895906447264,0.0943558804263271,-0.0774589711216644,0.0868317580455895,0.0294523592102714,0.0569824362265191,0.0825453534209512,0.999999999999998,0.999997688659048,-0.0299170212666667,-0.0529878401636549,0.0411604095417146,-0.578916078494044,-12.7196614218732,-0.951913645612346,0.109019062386635,1,1,-0.00836914156975807,-0.0838377221428601,0.027399413867936,0.227798233724654,0.244583366735944,1,1,0.999999999987924,1
"CSMD1-TTI2",-0.133689708482167,0.00750454075153128,-0.148009730392594,-0.118452740295133,0,0,-0.153079628839346,0.0193899203571781,0.098,0.143921192758253,0.0611575052946597,0.158982156724098,-0.0999866747216973,0.124717855745478,0.0237879495830237,0.0797411453263604,0.000112985860115019,1,0.995365464076496,-0.148593658694444,-0.0870875139988696,-0.111426221729123,-0.13054778489535,-8.7208473971994,-1.44036471285312,0.000191340038968729,1,1,0.027207372123541,0.0899997638594513,-0.0677778793814193,0.0789651614761984,-0.0122846968283731,0.06715001196612,0.0120631024915285,0.999999999988008,0.0647478752984682,-0.1134869175,-0.0529878401636549,-0.0814894802932194,-0.392114876487161,-12.6041075235016,-1.04817093646626,0.0193418064132609,1,0.164160005058831,0.0354468417412275,-0.0769948351762223,0.00268212471904643,1.9770895848858e-05,3.08425975242184e-05,1,1,0.241157199635489,0.521654888607926
"CSMD1-UNC5D",-0.101524852894826,0.00635404973226577,-0.114035790834302,-0.0882656424763259,0,0,-0.153079628839346,0.0515547759445197,0.001,0.00267248062015504,0.140732759275384,0.103352238187623,-0.0299020548814571,0.0740752068528811,0.0596845055659321,0.0801463926655645,3.82570818388658e-41,0.999999733267773,1,-0.107916150361111,-0.0870875139988696,-0.164595553867424,0.251294054836106,-8.15277650743172,-1.35436454237336,1.74927208683917e-39,1,1,0.0435644093465134,0.106341772930477,-0.0586765999768888,0.0823901157254123,0.00710745457340217,0.0767721619448149,1.28846361070559e-07,1,0.88109600836254,-0.09513355475,-0.0529878401636549,-0.0857101239328585,-0.324659708904422,-12.4954742883686,-1.00344722725123,4.10743826347812e-07,1,1,0.0935335982468449,-0.0427644915519456,0.0322659345555399,5.4187091606734e-46,1.19753472450882e-44,0.999999999999965,1,0.992632791136554,1
"CSMD1-USP9X",-0.184355882879407,0.0062901489555437,-0.197136197481009,-0.173142592394399,0,0,-0.153079628839346,-0.0312762540400619,0.007,0.014919629057187,0.103198251962892,0.0629418440793177,-0.0964991126677971,0.0638667743088667,0.0161107379640225,0.0294461769218318,2.51476592278937e-23,1,0.999766298528286,-0.175204983333333,-0.0870875139988696,-0.199697364630689,0.0711847292775922,-8.69257896278975,-1.45875760570773,2.47005897305089e-22,1,1,0.0447676479311263,0.0604485268607115,-0.107647876503012,0.0623869474669718,-0.00822019223252866,0.0318777351185392,5.29184566935654e-05,0.999999999999999,0.0915816404318971,-0.160635716666667,-0.0529878401636549,-0.152415524434138,-0.319697645221331,-13.0799974044241,-1.03879705535934,0.000120359988980562,1,0.220231566749677,0.0728027397824136,-0.102204151911594,0.00490850566991439,8.36845225926021e-26,4.80370895921171e-25,1,1,0.310458625580099,0.651373635315207
"CSMD1-WDR11",-0.0925608847729553,0.00736231889313094,-0.105798632412786,-0.0772107727490837,0,0,-0.153079628839346,0.0605187440663903,0,0,0.186042614791614,0.118007930383497,-0.0181841993287598,0.0791435521612374,0.104748451263231,0.101211745632146,2.17708242823318e-30,0.982184540030867,1,-0.105444555,-0.0870875139988696,-0.198433463649888,0.468713387138518,-8.05779742863863,-1.24640134349981,3.84908173311626e-29,1,1,0.128259856569564,0.064569878632027,-0.0258404777530118,0.0622629944317599,0.0752720164059093,0.0497498051256077,7.33640920113922e-21,0.994867900367772,0.999999999999997,-0.0743985216666667,-0.0529878401636549,-0.154100334322576,0.0246178227198387,-12.1035410196648,-0.846240737934729,1.98532216341033e-19,1,1,0.141573479135158,-0.0229134732147334,0.0810080213440297,1.84733381296685e-48,4.71070122306546e-47,0.999736785610463,1,1,1
"CTCF-DUSP26",-0.157197857749932,0.0213842053469489,-0.196027248894604,-0.113487793965783,0,0,-0.153079628839346,-0.00411822891058652,0.845,0.874816066066066,0.108396192824307,0.13586014044817,-0.0979120508862175,0.147317750004306,0.0317243323771914,0.117863895221765,2.96833776562494e-05,0.999996903166656,0.922260026817894,-0.174583911333333,-0.197617306234965,-0.0853627979226757,0.0961270474236181,-8.7040315335928,-1.42135090346104,5.34059142092085e-05,1,1,0.0761343724590559,0.085307943599626,-0.0678995025853362,0.079995749782001,0.00546393075867789,0.0788119591052999,8.23029771511046e-07,0.999999986144016,0.654704259524851,-0.138569944285714,-0.138529087194297,-0.0710863016087779,-0.190343677830369,-12.60555922293,-1.00723765151385,2.33191768594796e-06,1,1,0.0852573478636117,-0.0747339270874458,0.0135776490853739,6.2138957832459e-10,1.30787711247366e-09,0.999999999995162,1,0.908428321694855,1
"CTCF-FOXA1",-0.184740308850266,0.0120637322214273,-0.209980593794237,-0.162270030374584,0,0,-0.153079628839346,-0.0316606800109208,0.087,0.130405434782609,0.0261455018920291,0.145518532630545,-0.169482630905983,0.141202288128935,-0.019197460059131,0.0662168205292403,0.259755451969003,0.999999999999998,0.118188656912733,-0.214825592857143,-0.197617306234965,-0.0555579895653139,-0.298552875965282,-9.28414687367307,-1.54334820127267,0.296927352854222,1,0.474903512322073,0.0138304125798241,0.119819093607595,-0.1243900977665,0.0997442898353249,-0.0164345103679617,0.0721595115527625,0.377534936902888,0.999999999999994,0.0463460985367043,-0.154655020714286,-0.138529087194297,-0.0407136416083171,-0.447280432172372,-13.2798332273152,-1.05774156378842,0.437640194773325,1,0.127139159854002,0.0188062572243009,-0.139400704821786,-0.0179344240306318,0.325788246758887,0.342581455354706,1,1,0.033999858693802,0.097584010017276
"CTCF-FTO",-0.171554994226383,0.0130702155056396,-0.198431912812783,-0.143746647582666,0,0,-0.153079628839346,-0.018475365387037,0.301,0.374958446251129,0.15328044663089,0.103603498520305,-0.0712527028064005,0.0531693909914678,0.0221514561039572,0.0869939079354076,6.39383483681784e-15,0.999999999999336,0.94757154702579,-0.202381693333333,-0.197617306234965,-0.158044833729258,0.311504130010508,-8.48794418634243,-1.44428538753444,2.77974589954769e-14,1,1,0.0985150282782747,0.0838361871156528,-0.0520546453410921,0.0581147400326534,0.0120432821907954,0.0837581252266232,2.7026454397383e-11,0.999999571827478,0.842868436921686,-0.138526391428571,-0.138529087194297,-0.108212127159834,-0.0980475689252216,-12.4164343728779,-0.992063832262079,1.42777205302509e-10,1,1,0.120185726587236,-0.0625051339558239,0.0169058861396819,1.00256052356814e-23,5.17274417996636e-23,0.999999999999908,1,0.978218785802161,1
"CTCF-GATA3",-0.160847842352514,0.0162029030385122,-0.191672156031568,-0.127772503812503,0,0,-0.153079628839346,-0.00776821351316884,0.67,0.727503937007874,0.0967271921837327,0.0942566779039463,-0.104923654079979,0.108321837346098,0.0136402219970447,0.0629796925167192,3.00587025114272e-06,0.999999999994461,0.780037536967408,-0.188010624266667,-0.197617306234965,-0.0871205102154345,0.0401333502686731,-8.76086408364525,-1.46467641291682,6.05742242099582e-06,1,1,0.0884356565596234,0.0744062134785008,-0.0512299278177748,0.0635896462502729,0.010159418223552,0.0729685166499492,1.05611811029693e-08,0.999998397221864,0.777818291128175,-0.129506166153846,-0.138529087194297,-0.0859109078006082,-0.139614125211801,-12.406590511521,-0.996408547942463,3.96717454462813e-08,1,1,0.0916189001231782,-0.0649913932004534,0.0121541996268079,1.01842943838685e-12,2.55281178695835e-12,0.999999999998716,1,0.909894359796914,1
"CTCF-KAT6B",-0.198092417545706,0.0127654022410412,-0.223587964459801,-0.174376170108686,0,0,-0.153079628839346,-0.0450127887063602,0.01,0.0199855072463768,0.0707585752432599,0.0998710130532412,-0.133371714365924,0.0896512138540795,-0.0215689248352601,0.0834054059373602,4.85418052116626e-05,1,0.080382212975848,-0.225699214444444,-0.197617306234965,-0.0988404834527395,-0.0844770527371855,-8.99144983777562,-1.54902970384163,8.52922463600856e-05,1,0.352936471542962,0.0560302782187189,0.0861757655779931,-0.0861008985918008,0.0543919172919412,-0.0228330691894802,0.0750260432638079,3.66692893466374e-06,1,0.0155302988894125,-0.164964246,-0.138529087194297,-0.0846551984572856,-0.273251421304629,-12.8228118139378,-1.07249842486071,9.61497889337416e-06,1,0.0505974848338106,0.0623160927197412,-0.0988193483514914,-0.0222676704896893,4.17394969628185e-09,8.42413591669671e-09,1,1,0.00959479943543474,0.0316193309709263
"CTCF-KDM5C",-0.184564257990186,0.0178039221117255,-0.219151842121027,-0.148286045409381,0,0,-0.153079628839346,-0.0314846291508404,0.159,0.217090099009901,0.0511290091720137,0.114921760489338,-0.154106496590309,0.100700342413008,-0.00536092757101103,0.0774113699462994,0.0533080354110815,0.999999999999653,0.39981573591819,-0.210596433333333,-0.197617306234965,-0.0641081362703822,-0.178669521461074,-9.15951561617601,-1.51019894446392,0.0683547586981829,1,1,0.0566106218739778,0.0821460942477458,-0.0814310053480101,0.0515677595067605,-0.0130527084922977,0.0749971005180619,0.00286016730732819,0.99999999756956,0.205724340174841,-0.151094335714286,-0.138529087194297,-0.0817495376841666,-0.270858128559285,-12.767071781328,-1.04994218554634,0.00500340613392768,1,0.427387055970793,0.05475695951349,-0.0965297751107868,-0.00932863129343793,0.00149245822789287,0.0020173288584974,1,1,0.28771440036408,0.613278310735852
